person1,person2,friendsSince
3252,8561,43855
2749,4276,43094
6065,476,39599
7841,2691,38269
2515,3955,41689
314,3371,41583
265,4914,37171
3694,1657,39658
3409,3755,39747
1577,7995,43344
4972,4421,40579
1276,8669,37077
5221,7854,42134
3158,7919,40180
5739,9012,39216
6601,7175,41601
731,6305,41293
307,1651,36578
7952,9042,43308
2152,6123,39450
1758,3722,38533
5251,2326,41283
11,9481,39556
9834,1287,42947
6003,963,42174
9187,3367,36576
6294,2712,42168
7235,8191,38759
9481,3932,37096
4627,3895,43207
7055,6268,41199
2103,4953,36597
3897,415,39690
4184,4968,36919
9957,8782,41797
1935,9857,38896
7276,2685,41954
695,4479,41221
9112,8920,43960
5593,3355,42580
4178,9261,38414
8106,1444,37616
8547,7113,37550
772,2825,38755
1122,7904,41267
8907,4618,38773
7398,4438,37729
1842,6662,37246
5893,9934,42345
7689,3915,38458
9681,1646,38025
6229,3093,39987
3171,8656,43463
2211,6469,38023
5406,9655,43160
6590,9645,41364
7793,3801,43453
2182,9781,41423
7447,5398,43951
5900,1506,37560
1815,7609,37610
4481,6610,39447
9667,9137,39462
9225,7855,43124
2348,7119,37769
668,6942,37789
7850,5639,42072
2333,2887,40720
9821,3913,39604
808,9616,40621
801,2768,37341
1338,7080,38872
8226,7577,41713
4036,7565,37778
270,3910,39353
7598,3023,36988
2802,1392,41944
6535,341,43422
5802,5587,36813
9229,7297,39001
3616,1737,41164
3615,2358,36779
17,8597,44027
2335,8662,39144
9911,1949,43053
7439,7211,37603
8872,1843,37566
4638,3775,42337
9799,4475,41784
9206,9509,39790
6081,436,38887
5875,1341,42273
9644,9785,42140
5583,6674,44115
6605,1363,43649
3658,7416,38544
3078,4845,41615
8400,6315,43322
1919,8044,39706
1959,9002,43366
9295,5246,40225
4227,3735,40564
1933,3766,37367
3558,7403,38250
1404,4384,43498
2829,2312,37806
5279,8559,40541
3310,6862,41259
1399,8646,40216
6631,4091,42680
2567,1494,37813
5015,6154,42065
6253,1719,40839
3587,3761,42452
6434,1050,41232
3804,1302,37018
3498,193,37443
4369,3746,43511
899,9881,42917
1786,3845,37414
4651,1804,37286
1701,1947,43351
4312,1164,39498
9021,7650,41128
2903,4392,37562
555,9703,43209
3605,331,43459
1919,7670,43701
5828,8571,43048
6912,3679,36665
3773,1745,37446
1361,7478,37845
1769,9137,38893
6292,7295,42666
7264,4693,36738
5137,494,39390
4181,4779,42935
9192,9456,37566
6719,5649,37511
2902,8816,42875
3462,3959,42575
4093,7496,39637
7603,754,39350
3218,5955,43568
8010,2274,41638
6238,9282,38644
3685,2625,37814
951,4083,40490
5496,8001,39203
5784,2207,38059
6476,5895,39646
2880,8074,39507
8999,3432,40409
8576,1310,38490
7391,3764,43695
6502,9477,41004
7552,657,37178
6270,5165,38459
5828,8124,38434
8878,3485,41156
2323,1004,39586
1465,9353,38299
8938,8125,41392
8328,1582,40715
425,1878,40862
1744,4159,42430
7712,4168,41051
8643,2043,41827
8105,1691,41474
6136,644,38476
2384,4553,37657
2919,6650,37748
8018,626,40580
9288,2217,40107
9521,8731,41833
7095,7394,42437
9161,3165,39316
1915,1811,39490
4872,8696,41713
4504,8583,40227
7806,5610,43587
5915,6181,37550
6783,9455,40613
4331,9890,44027
899,9708,39958
2749,2865,40534
7185,7714,42655
9222,8319,36932
3063,1183,40996
395,856,41379
4611,8275,41462
7800,4088,42599
9938,5172,37868
1222,2805,43767
9287,5804,42166
8166,7444,37645
7383,6802,43559
4776,787,36978
2389,3124,40405
9680,1903,39271
6506,2999,40364
9630,4230,41637
4541,1472,41671
4211,3421,39751
9035,8833,38656
1730,1360,37228
512,5322,44080
1695,5643,43255
9764,1503,40922
462,4063,44173
9187,8120,40245
3586,9903,36738
1604,801,36791
114,9103,43870
635,5180,41633
626,2356,36789
5930,6990,43302
5894,4370,38605
3780,5690,43473
6323,9095,38599
7252,5329,39448
4026,6208,41800
9526,9284,39731
2515,2055,37396
1087,7795,41637
3780,5080,40420
9612,220,39942
5305,2836,39379
9029,7096,43356
6757,4047,41754
1243,6496,38901
2369,1669,43438
7397,8926,37688
3949,6574,41316
3525,245,39631
8360,9051,38182
7636,7115,42144
7394,2251,41694
2012,7920,42429
8000,2878,37675
3562,9120,38253
9560,5562,41797
2927,5651,37657
1489,7384,39043
9204,8929,39213
2772,1222,39017
5280,130,38209
520,1017,41486
5145,717,36845
7411,2442,38463
9503,1480,41057
3454,8570,39618
4866,7942,43000
7012,7023,37178
8023,9892,40802
7010,5521,42188
9384,3243,40291
2962,5004,37526
3112,9783,43558
1244,6413,42187
6207,4553,37611
1639,1382,39794
122,6085,38330
5728,3211,39910
3723,6179,38131
8686,3770,40263
820,3196,38454
4921,3667,36962
6343,903,40807
5089,7217,38600
597,1284,37557
2343,4493,42305
1983,4197,39114
3776,7357,41925
8535,9781,39325
5079,1150,39515
6426,3084,39869
8475,7589,43756
439,6960,40022
6712,8020,41158
6261,8638,43737
8771,7873,43289
1732,9361,37059
3591,461,37899
7019,5524,40926
7856,210,39078
5082,3653,41385
87,5404,36991
8814,3709,39471
1713,2309,41892
3488,1955,40996
7877,3464,36744
6556,2150,43569
6111,6456,43408
9820,7178,38220
8319,4330,42410
3416,5296,43416
6922,4016,40725
7518,1047,39279
420,9836,40653
5027,1301,40181
859,3511,43787
1877,9671,39073
9262,7085,39839
6623,9058,41362
2620,2840,40926
6282,6165,40782
5514,3487,39366
1399,5999,37485
9169,6299,36967
3878,4923,42223
7595,918,40959
4242,9066,43272
5568,8602,38446
9065,6760,37912
9259,9302,43235
4423,2482,38605
3020,6340,42224
8740,9206,41193
5951,3169,40898
7702,1695,38733
3642,8201,36941
3079,8840,39433
8946,4675,41619
5764,3419,41230
1823,3477,38866
7156,3526,36947
1286,4523,38955
4154,6750,38806
6752,7782,38218
9307,130,40068
9599,8799,38252
9767,9913,36945
9016,6847,39001
3919,3042,38873
7348,3167,37380
3431,6390,44027
6216,4052,37155
4838,2198,42450
1753,8999,37782
5251,6554,40740
8912,9289,41629
8144,9416,44184
5118,1008,42393
7468,2842,40769
9392,5180,42984
1985,7400,36544
5783,1631,37120
4298,9489,43100
4161,9558,37110
8744,5196,37820
3310,6748,38100
9186,924,41693
2677,5802,36592
9688,8601,43989
5990,2312,37558
868,9255,41130
3426,4521,40008
8452,2629,41565
7172,9884,42052
5837,9054,36916
3605,3486,38877
1552,8049,39175
9972,2511,40807
6990,8925,36898
2821,7633,38952
2760,8141,39514
320,2408,37593
7200,5378,36880
3544,7624,41217
2300,2149,41317
451,8547,43728
2294,2339,43311
7414,4332,37435
2570,159,39804
4276,105,37506
2065,6458,43583
6780,2441,43137
5920,4354,43271
8569,1665,43963
3275,8335,39765
468,4208,43256
8364,7588,41000
7198,8920,42627
8842,9117,43663
8797,5506,44178
8241,1925,37160
1601,8623,36596
8160,9624,40540
8803,3439,41993
9916,5083,42664
719,245,37694
6528,5510,41939
5646,805,37544
132,4046,40834
2269,2641,39154
8647,4660,40999
2564,9368,39330
8842,5322,39877
1776,8092,36682
8752,2366,37489
8171,3470,37503
9414,8269,39949
7929,1016,38978
6980,8132,42152
4132,1502,40457
5529,105,40163
1815,4880,40227
1812,4300,36540
3737,2231,44086
980,930,40741
7832,7541,41601
8824,4388,40994
5625,8458,38884
9327,1199,39849
7196,7649,38746
39,2344,37082
9780,773,38191
1382,3230,41435
5438,7384,44099
9351,9253,40664
9067,2369,38605
2495,961,41264
4376,3759,36835
3718,1677,42232
7351,7436,39687
2031,5549,43588
9716,2007,42908
4338,1203,42820
7884,7177,41637
5152,9325,41196
299,9553,36585
2979,5726,40851
939,6387,38725
9106,1707,38825
3572,2626,42736
2887,5659,36780
4766,6313,40497
2696,9980,42096
9389,161,40705
8760,5966,40190
8160,1807,39808
1195,2239,40213
2541,9047,43822
8561,6880,39857
9338,8516,36569
8049,476,38215
5544,4047,38171
7271,9834,40333
8314,2778,38572
4325,7478,38679
9108,2937,39782
1405,1117,36692
8822,8239,41176
9428,2957,37612
7548,6739,36674
9665,8975,37789
3581,1759,41719
7984,3420,38672
8455,4514,43489
7548,5871,40389
868,3479,39015
8639,2375,36740
5584,2597,40697
6876,3035,39729
7828,7670,40158
6259,388,37275
4257,8798,43690
8148,6072,40573
7515,9949,42569
6597,6278,43748
1386,8448,37765
9366,6621,41059
3100,8543,43068
2157,7708,43712
3838,1730,40283
1427,3744,37467
5821,3237,38502
8067,6117,37162
1566,4350,42649
6207,9016,39716
1237,9869,42813
9747,6155,41302
8742,785,38053
3779,8611,39070
6251,1527,44046
4696,3254,38520
5646,427,42652
6696,3043,40347
4918,3920,39800
6855,7652,42701
920,3986,40458
9949,8117,41720
7158,6983,39687
1497,9076,36761
1400,4826,43829
5555,4648,41572
5880,8610,38019
9317,2504,39364
3952,866,40103
5547,3221,43508
4633,4470,40273
6471,8029,37212
2348,9320,39976
9828,5508,42870
5899,9808,41991
7008,4663,38933
6477,9476,43796
4520,5821,39737
6020,3252,39846
6832,8175,43126
7238,6240,39884
7529,3258,42138
7589,5918,37371
9319,153,40414
7264,7065,42448
125,3954,42325
3566,9579,39337
1714,4642,37194
5003,478,42462
604,7846,39309
8272,2478,37736
2278,7538,43112
9080,6332,40342
1516,4506,42648
1895,3884,38786
1913,1535,42578
714,7158,38960
6594,9972,44187
9500,2909,41796
8507,6049,39500
4202,3634,40880
3323,108,38260
3463,8392,40883
4904,4854,39042
9753,9273,39524
1840,540,37812
9661,4820,43039
3058,3543,43164
499,6468,42870
4364,3042,38912
395,7396,40536
5355,4538,40297
8888,5809,40699
9381,3736,40159
4834,962,37080
1267,2581,39643
2057,8281,42884
3160,5108,40161
7531,1842,40545
6833,568,42039
3960,8648,39508
5703,4918,40279
8809,7284,41215
7327,5231,37984
9051,6914,38185
9616,8511,41113
5013,87,43406
7702,2353,41314
6450,3014,38632
1331,1879,41612
67,7549,38075
3827,4533,39034
4442,6079,43295
8188,8044,42075
6633,3427,36895
2212,3279,41831
866,2950,37239
4684,1784,42392
3310,5413,41472
6538,6775,40201
1446,1679,41900
1833,5687,38581
603,5000,43153
724,2040,36535
4257,159,39937
8489,6593,42605
9031,3027,42996
1483,3458,43718
7773,65,38136
5256,707,40185
9536,1773,37409
8869,7877,37426
4508,5347,40986
8220,1554,40310
6082,4043,38666
8538,185,41305
1550,3453,43199
8986,6803,37637
101,4967,42765
6969,727,39671
1579,6509,40622
9316,1619,38653
8552,7075,38524
9094,2008,42921
781,6215,38819
5836,2829,41924
246,1605,39747
9616,2687,41484
930,1759,39517
726,1347,43147
8009,5281,44055
2678,7153,37196
5912,3614,40605
7973,7415,39272
6130,7596,44085
840,9649,40859
9033,1763,42654
8977,7160,38228
7441,3526,39951
3,7422,38020
7707,3762,38987
8936,5803,40903
3817,4517,41782
3457,9568,40975
3127,2999,37508
4361,2086,38233
1222,8632,37131
9573,7806,38450
5075,9752,38760
3231,897,41870
7864,4010,37411
3552,5815,40945
5431,2371,40576
407,6958,40696
1284,4478,36600
1555,4012,39128
5346,5351,43280
9868,3691,38742
7341,6453,41181
6410,1770,41640
7919,4501,36636
2450,62,37484
4017,8266,43163
5235,4085,43238
4392,979,39793
6678,5981,39921
3499,5283,40020
5852,3462,37451
9859,1263,39890
4025,5632,43655
3360,6489,42763
1003,8253,39006
5222,8218,41815
9072,6346,40134
2045,8618,39440
2292,4355,37634
6103,266,43546
2317,155,43884
232,4029,37186
6056,5646,37203
1611,1947,41392
9670,4966,43960
5542,902,39858
564,3684,42065
1980,1150,43093
6625,5192,40182
5110,1947,37735
195,105,37332
8144,3966,38346
3547,7362,37663
3180,232,44157
4476,1695,38181
2530,9255,37249
6088,875,36728
1352,7905,43044
8288,4795,40768
9351,9496,38415
6385,5823,43316
9203,4476,37122
3663,6457,39533
1990,5758,40143
6266,4775,43868
5459,6961,38459
9150,8841,41658
4629,9231,41306
2855,6735,42144
1974,3432,42018
6161,9984,38864
2262,9903,40804
9508,2567,42522
2416,3697,43263
6575,4277,39878
9626,8309,39364
8157,3182,40797
2629,3040,44062
4150,7307,38684
6514,2240,43783
6021,298,39627
5000,8342,39447
3134,2371,40687
4498,2116,40073
2721,15,37440
5687,6302,37659
5228,3328,38597
2727,7902,37828
7032,3763,41763
480,893,43762
7857,8486,36576
5106,329,41475
4278,5022,44021
2560,4516,42360
2743,7178,40747
578,9284,37989
6853,1559,38625
3693,7273,43097
4061,5399,43824
7578,1383,37544
5700,2739,43529
907,6219,38198
8961,8709,40202
7912,2535,40625
8971,7666,37252
2425,7077,36690
5210,9800,40033
8240,2694,37266
1272,8612,43207
4689,8566,40667
928,2813,38973
2427,5302,39155
4125,7256,40807
7452,4641,38018
2806,7280,38744
6515,3377,42432
996,5012,41099
1051,517,42921
6514,7837,39453
2457,8592,41396
7246,5042,41744
3213,6194,40375
4124,3602,41715
7738,3113,39789
829,8535,39165
5932,9780,36893
6157,2391,44005
3972,5930,37674
3924,2201,40686
597,1178,37071
6917,2879,38280
1096,3071,38021
4660,882,39580
9423,2738,43967
4255,8982,42521
2820,8367,40220
9178,8067,39611
9275,9466,40874
8557,5652,37773
6502,6045,41700
5784,1541,38580
9787,8897,43066
374,4505,43596
1783,2583,42353
3392,1065,42859
3857,3433,43787
990,7428,41610
1407,1015,37281
4506,7302,43667
8576,3746,40306
7705,1263,39945
2597,8225,41803
7381,7382,41432
725,4675,39796
9738,8043,37629
4455,669,41227
9136,7473,41120
2060,1287,43489
947,676,43542
4136,1074,40727
6691,4219,39847
1212,1329,42947
1337,1126,42621
5968,6952,43138
4050,9832,41080
6874,8648,42344
5936,7910,39783
7077,6441,42055
5458,2135,41509
2190,3592,37467
1599,1169,40565
3744,6875,38173
9791,3838,41471
8067,7344,41727
2933,3418,37254
6737,1306,38862
6153,7892,39207
6109,2642,40782
223,8233,37105
4216,8616,43775
4537,594,42439
7871,1394,37980
4680,2343,44027
2404,9938,40017
201,878,43914
8389,134,37837
5389,8033,38187
6339,1823,43373
8930,1087,42249
8625,67,41302
5374,8917,39233
5963,1665,43949
8451,2162,43210
5270,5262,43608
3742,2649,40346
1899,4020,39936
3919,4335,41254
7286,5142,40016
4674,1116,39802
5875,7958,42178
6503,1354,39491
7669,9094,39964
4596,8005,40024
8081,4627,42414
8766,7538,38264
1811,5818,43156
3962,6483,41296
1829,2582,41258
7106,9418,40814
246,3225,38114
3829,8716,38532
2981,831,38509
5744,6229,43623
1933,9824,39984
6175,7364,38534
5634,2863,41621
4599,4142,43853
8123,9360,43374
4905,803,36888
2202,3423,38319
4862,5632,40420
843,3526,43050
3874,6814,42140
2601,8815,39463
9519,7925,37941
8219,1410,43934
4398,2138,39298
731,4784,37317
9067,6856,42039
7132,7055,36707
9774,2429,42733
7484,964,39452
5228,1570,37370
8593,1366,42040
4139,9702,37682
9421,77,39403
2811,7810,39932
9184,4243,40210
3420,9290,37190
1517,6729,38267
5202,9924,39360
7255,3043,42094
74,6814,39148
4948,7431,40967
4447,9914,44150
2880,8811,40074
3941,4816,38171
3976,186,42871
6666,9148,36862
2615,7370,37141
7602,1461,37766
5454,5236,37208
645,2919,37878
7122,5091,38299
1972,7648,39730
2892,5571,37484
1123,8118,41481
358,7917,43604
8452,9734,42951
258,9131,38296
5260,3678,40978
9024,9937,39833
2851,4802,36910
8626,4965,43875
1615,5433,38252
1571,3251,42889
3581,5643,37571
9595,4661,37069
755,9382,40416
4625,5,36898
6331,1183,38021
4288,7957,42264
9252,5059,40611
4483,3558,39152
5769,5694,41421
3571,5483,43192
1610,612,37522
2731,1774,43865
9134,5058,41787
7840,8284,39162
3849,3287,37732
5420,9308,39477
9427,1423,36741
1439,3430,40944
9584,2299,40599
5,9363,38962
7229,8982,43839
7259,2062,44172
603,21,37875
9402,3090,41686
3166,9865,43000
8478,5494,39660
7818,8141,36687
5201,5110,40308
8927,199,39691
3806,7188,36737
4785,1447,37511
4060,36,43838
150,5179,36780
1225,614,42547
3750,4798,38361
8504,6847,36529
9927,2446,37406
2835,740,40811
2895,3244,40838
4873,5205,41749
8818,533,39345
607,6692,41114
345,2137,36750
9974,2816,41831
7968,7460,37424
6813,9884,36798
4427,4338,43954
9062,6114,37433
3233,1963,43465
1146,49,43723
6092,2348,37961
6433,8460,36835
6800,3215,40574
6158,486,39031
1168,7417,40164
7061,8716,42656
7022,2998,41513
7052,2380,39018
5749,1804,43937
7760,3841,40111
8302,7176,40712
2217,2933,39100
3848,5430,38127
1335,8262,37326
8525,1981,43997
6391,6271,40116
8865,3281,38637
8446,106,38239
9403,7459,41451
8711,3550,44113
548,7320,43610
5590,3718,40071
7969,1430,40755
1173,5741,36914
910,9615,38277
3498,4315,39869
8747,9195,37373
5264,653,40264
4461,1537,43791
7312,9368,36722
2225,2627,42379
2221,6668,38927
3816,7975,38567
7960,1981,41640
2859,6437,40243
7305,7206,40906
870,6369,40586
3081,3423,36916
5384,4769,38697
3991,246,40527
1912,3149,37235
9410,5533,36773
5014,2772,39002
4402,8907,39265
4240,9582,38983
4608,2878,42429
182,8365,41885
1427,1437,40451
9471,3128,44045
5445,8961,42168
8738,5635,38550
9441,17,42400
9054,2625,39482
887,9673,39749
6909,8391,39857
5749,8932,43143
1093,9694,40219
601,5488,37659
5874,3350,43826
7673,993,39638
6332,5535,40126
5843,2562,38975
8479,9738,41109
2206,5869,40534
5922,4794,40672
134,2059,42995
7703,6806,36758
7777,732,42846
3321,8315,43493
2418,8247,43459
2068,324,41288
3523,4244,43803
2669,2876,43019
5786,9731,37680
7445,24,42131
1601,5988,40475
8261,6864,41861
4222,6352,39995
4141,5785,41941
5846,1570,36599
9139,1534,40655
5558,108,42104
6922,8488,41863
6704,7070,37390
660,2494,43028
4504,4234,38516
2790,7378,41089
287,3064,44087
8408,2929,38148
2805,8193,37068
7988,4631,43552
3482,8206,39948
8306,6246,41045
1068,785,43917
1520,550,43034
5149,7,38467
7604,1745,37180
7270,8136,43325
2515,7767,41823
2249,3294,39118
7344,2569,38956
2945,5178,38295
8853,5169,43790
5348,1854,37600
7984,3242,37523
4072,278,39216
2901,6624,37581
9342,4594,36588
4543,2205,39831
9077,6964,43099
7732,9384,38706
3310,1661,37883
3818,9940,39396
9300,8209,43965
5393,9075,43207
3380,5734,41142
3471,4556,43288
2748,6749,40087
1261,2618,40399
8825,4394,38686
3129,8800,44037
9999,1335,43679
8080,8433,39192
4449,8392,37590
6041,6923,43769
1073,9162,37114
6965,4302,41381
345,1390,42535
7154,4507,40763
2634,7307,43488
9989,9688,37473
5393,1374,40925
8984,7249,42310
5724,4710,41283
4655,5559,36607
8653,5769,37939
6835,3947,43528
2423,5289,39482
2609,8011,37423
6635,9826,42642
5963,2149,43914
8539,119,37490
7993,5947,40289
8632,1762,43097
81,8260,40223
7149,4624,42789
5333,9213,42283
1084,1150,40783
6295,7356,39432
4077,5217,41021
1018,9465,42502
3981,571,41901
6245,9359,40088
6636,378,39271
9274,1727,42875
4662,416,42519
5611,3642,38646
4430,7574,43203
1772,4787,43834
2681,7765,38936
7832,2920,42222
4433,6554,39201
7766,2475,36876
559,211,41718
9364,5103,43436
1598,8035,40726
934,8560,39673
7158,9605,42696
2569,6861,37453
9842,1123,37352
7605,5844,41117
3112,4349,40987
8471,8043,38537
7734,7360,41716
5279,3367,42435
717,5406,42448
2303,2139,37114
4772,9625,42521
1593,2077,37828
3139,6956,44188
2974,4733,42463
940,987,40866
452,8803,38823
9509,5252,37206
3759,4191,36656
110,2102,42307
1841,9379,40407
8244,9663,37114
3550,6098,39581
8354,8504,37297
9035,3342,41300
959,7441,42242
2285,1849,41073
5359,2517,39831
3433,9995,36534
7306,9993,36606
7678,6089,39592
1190,8727,40034
6094,6388,43702
3803,1788,36930
128,9969,42294
2806,4258,41093
7556,9695,42614
8715,911,36698
1259,3350,42345
6970,881,41374
866,2090,42160
9552,145,43897
4662,8748,40318
9055,8590,39481
3919,8331,41190
7101,2070,39421
8846,4974,43564
5459,8795,37450
4629,6173,41826
9379,4316,44093
3332,5238,42348
7760,1900,42830
2964,3129,37882
8883,924,37296
5828,5682,36805
699,8628,37589
7883,2583,39829
6912,5511,37792
4136,214,39517
511,5399,43967
4174,5998,40227
480,6021,43036
9585,9497,42591
4668,2624,43750
5387,2503,40525
9487,7963,41222
5514,4963,43129
925,4018,39028
8496,5783,38706
3563,2129,41519
4775,7899,43091
8614,1213,37681
7864,381,41676
1274,8184,38823
6419,1291,36979
6338,8665,42087
3311,4712,40155
4285,5381,37318
9601,9446,40622
3326,5850,39799
7000,2152,37699
420,7910,37445
9119,5127,41682
6404,4215,43433
128,6002,36703
9447,9136,42882
6917,5580,36700
6930,9126,43286
6261,2367,43847
3631,4894,36771
6240,3985,41538
4931,5558,38123
9854,9342,40727
6310,8585,43024
5983,153,38901
8684,6529,36751
8619,6192,42831
1727,6880,40561
306,5031,40776
5847,6189,36624
69,95,43256
2299,5527,37678
2411,4416,42690
4501,8718,37490
5673,3702,43572
6234,4392,37521
6720,8640,36551
1118,2345,37988
709,2268,42056
5552,5050,38181
9347,7791,41379
7280,4911,43123
4980,5651,43315
3636,408,39484
6117,7974,38921
2914,8245,39823
2840,3193,42275
3393,1502,38756
8817,7481,43161
6839,9899,36817
9780,7382,42326
3943,6782,41945
960,5077,39002
8793,3220,41401
4910,5232,41365
3708,5638,42387
94,8263,40614
3982,4059,41834
4151,331,43048
1434,5432,39033
7245,6034,37585
5805,8949,41255
6965,4852,38727
2209,8640,42005
289,6610,43838
5232,6048,42975
9689,4744,39942
7299,832,41909
9283,9480,41087
3444,5686,44132
3975,8685,36780
7855,9097,43662
7583,9144,37350
9398,5490,41061
5412,1373,41930
442,8163,41063
9484,5914,40357
9240,2645,38726
5657,7578,38688
924,4102,41384
756,9661,39487
3151,5123,39362
6658,3670,39526
9750,2531,39119
2411,4531,41401
8991,998,42361
8630,4377,43574
310,3724,39955
4803,9257,37210
5151,4110,36758
3400,1870,42540
6061,2425,37113
4670,3229,39333
9773,7883,42419
2152,9324,43979
2058,5950,39010
4213,504,37370
3949,9309,36982
898,944,43566
9565,9967,37838
5345,160,40433
9456,1945,39843
9425,491,39724
3434,1405,37213
7495,7839,42638
6882,7548,43094
8583,9202,39141
4351,3808,43035
8027,3668,40176
3857,5956,39544
7648,7166,38433
7926,4111,37907
3180,4648,37443
3638,2871,38581
124,7873,36581
1921,50,42808
1628,940,37043
3960,8652,36820
6162,8587,37239
934,1665,38878
2320,5489,40930
509,266,37619
7164,258,40335
3057,6146,40982
1284,2570,38665
4550,717,41912
9854,9146,40072
5015,4131,36851
1621,8732,42674
7381,8675,41950
6042,1598,37983
5822,4726,39906
7652,2072,43041
8438,1371,41658
6652,7709,43025
9013,2941,40156
8715,2820,38218
3914,952,40583
5956,9698,39603
1797,6436,42876
9636,4130,43092
1031,7465,38287
3050,6415,43647
9298,7509,40468
3880,315,42196
1105,2482,38752
3266,7724,38315
204,560,39492
7969,191,41823
5566,7603,36553
9408,6288,39412
8315,2552,38691
1804,6692,40974
2049,8381,42787
5291,1155,41882
3734,4185,43068
4244,9913,41306
2943,9949,44026
5247,4200,41941
2582,2342,43960
4512,5041,36827
4392,1008,41709
2594,6179,41634
4388,6682,41260
3647,9561,43979
8915,2411,43282
9146,1411,42893
9926,8034,38986
5800,9563,39438
103,4359,43556
2390,2290,44131
78,8484,41066
7064,5412,43605
194,7358,43256
6921,7823,37555
7835,485,39811
3066,4358,37696
7215,8240,40395
4761,863,40271
3859,172,43068
4084,5163,44166
2926,3118,40672
4441,1711,41285
5202,9240,37345
3571,8232,42516
4420,266,40514
4152,8720,39357
3263,8831,37845
8776,33,43368
9460,7490,43426
2867,304,39665
3772,5010,37637
8003,6070,39000
4394,8687,40170
7321,9660,38643
6838,3240,42942
8069,4831,40611
8761,3959,39337
2018,9332,41022
5,9124,40144
7090,7656,39875
1164,1851,36917
9256,5740,41251
9965,5023,42672
3962,3082,37249
4150,9350,38985
4222,2898,41366
7300,4591,39730
8561,2894,40502
980,1777,43537
4233,7249,43076
6089,9659,41679
6671,5496,39105
1791,8427,39579
6973,940,37368
1870,1571,39088
4121,6312,42791
5752,5321,42126
9973,3985,41104
6395,3585,38235
4430,7430,38629
8880,7391,42706
9711,5434,41511
8180,953,37355
4207,2845,41366
4051,7916,41130
7875,6499,43948
6003,1983,44123
8576,9999,43804
2845,8318,39405
6166,8688,37629
5399,1109,41976
8203,6885,40642
791,5083,42164
5027,1222,37270
8034,6103,38232
6708,9404,43972
3487,8479,37999
3777,1417,44064
8996,6152,42192
458,6577,43342
6730,4225,39868
6078,6652,43016
3180,3006,43044
8893,637,39814
2780,2450,42189
8406,6475,38716
7213,9971,39746
5095,5655,40064
433,5171,36953
8928,3972,43729
883,4396,38190
634,9363,41413
2493,3251,39665
4211,2315,39271
5484,4575,38781
8730,7480,36887
2450,8964,40692
9197,2726,36796
195,1882,42916
1077,3832,36613
3288,7595,40115
8375,655,40961
9898,132,41392
3210,7330,38887
3077,3759,43741
119,7682,38830
4008,7122,42166
1095,281,43297
253,1808,40657
3849,2731,40967
7743,5459,41441
7748,9898,40184
3468,7857,40027
7881,9133,42213
6181,7860,42310
8244,612,38625
4082,548,43191
3102,9954,39316
5604,7856,37777
6543,1910,44127
5639,79,40594
1961,795,36528
7407,5135,41158
248,9488,39010
7767,6990,39812
123,9343,41582
1926,7939,37733
7043,8971,40729
8408,3133,42213
3751,39,37657
4101,6568,41809
6446,9938,37341
3278,304,40198
6448,366,40132
7411,5959,42684
642,8545,41157
1714,1271,39351
2932,2820,38504
5414,2307,38326
4704,7737,38689
2971,2421,39616
7626,998,41378
8000,9595,37117
9800,7869,39630
5682,2677,43309
5332,6640,42188
3959,9179,37185
8581,79,36592
5769,5599,39136
6580,8282,38790
6110,1931,38235
2768,7635,43485
6020,196,38387
1113,4257,38677
7903,4164,42341
5894,735,37627
3794,5146,43713
1410,6207,39554
6934,6094,39915
65,7907,41136
9391,9345,39394
9063,4594,38648
3434,6078,39368
9039,9193,38172
5858,5987,38373
3920,7299,40724
403,8127,41406
6668,3643,39586
3430,2755,44035
4716,2384,43654
8224,8915,39998
1998,8963,41420
3723,2748,44002
2420,3730,43159
9237,717,38400
3204,4534,39760
7248,3678,36688
8366,6503,40923
7581,5090,43581
8786,2572,42006
8206,638,41790
3834,8620,41688
8292,8217,40981
4109,4861,42466
1128,1480,42180
6449,5046,44053
6616,1958,42219
5131,1897,37071
2775,4402,39760
3007,7038,40817
2213,2005,39076
613,4214,42087
5945,5915,39887
207,2724,38135
5301,2523,39846
3237,3106,38041
1761,9585,41013
8717,3984,39252
9722,5503,36801
9127,4283,39885
7518,5489,39950
1739,4029,40596
5800,8994,42610
5470,9125,43884
5456,7731,39981
3098,7574,44061
4178,4796,40834
4812,9189,37457
5054,9776,37315
5835,8392,43302
9940,877,40544
6962,8701,36744
3557,3166,43336
3891,4371,36756
8539,9789,41817
1310,897,38939
973,8727,42503
5699,3233,40482
7010,7990,38178
4845,6463,38385
2542,7067,43722
7755,5633,39020
5674,3568,41508
4972,2192,42979
9282,2559,43344
5786,4664,40526
9794,7235,40725
4514,1545,42118
5217,2188,41475
7163,8291,38488
9271,4632,39320
1221,3020,39017
5623,9625,43850
6710,4736,39792
2369,1560,42049
4290,4745,40298
8184,8966,39421
4212,7052,38309
1677,630,43368
5223,9403,37961
9860,3405,40761
8844,5667,38282
573,8328,43149
8395,48,38300
3553,783,41345
2935,9618,44009
2147,7461,40700
3052,7941,42452
5198,6875,43344
4320,1740,36698
1042,6134,36864
5857,4217,41400
608,3081,40090
3076,1210,38041
7204,3564,43831
9115,4887,40403
9936,944,41061
8629,2980,38425
8682,5045,43591
1685,5061,41114
4435,57,43780
3627,7846,38572
4123,7997,37800
5573,7080,38512
1980,6235,42265
3796,3786,37607
5529,9756,37636
4136,5187,41910
