campaign_id,campaign_name,start_date,end_date,campaign_type,ad_id,ad_name,ad_channel
125,Veterans Day - Campaign,2020-11-14,2020-11-18,Special,750,Ad -  Fashion Brands ,Website
125,Veterans Day - Campaign,2020-11-14,2020-11-18,Special,751,Ad -  Womens Plus ,Twitter
125,Veterans Day - Campaign,2020-11-14,2020-11-18,Special,752,Ad -  Womens Clothing ,Instagram
126,Veterans Day - Campaign,2020-11-15,2020-11-19,Other,753,Ad -  Fragrances ,SearchEngine
127,Health  - Campaign,2020-11-16,2020-11-20,Special,754,Ad -  Diabetes Care Brands ,Facebook
127,Health  - Campaign,2020-11-16,2020-11-20,Special,755,Ad -  Lip Care ,GoogleAds
127,Health  - Campaign,2020-11-16,2020-11-20,Special,756,Ad -  Medicine Cabinet Must Haves ,GameApp
127,Health  - Campaign,2020-11-16,2020-11-20,Special,757,Ad -  Gas Relief ,MicroSite
127,Health  - Campaign,2020-11-16,2020-11-20,Special,758,Ad -  Caregiver ,TikTok
127,Health  - Campaign,2020-11-16,2020-11-20,Special,759,Ad -  Diabetes Care Brands ,MicroSite
127,Health  - Campaign,2020-11-16,2020-11-20,Special,760,Ad -  Probiotics ,GameApp
128,Thanksgiving - Campaign,2020-11-24,2020-11-28,UpSell,761,Ad -  Premium Fragrance ,SearchEngine
128,Thanksgiving - Campaign,2020-11-24,2020-11-28,UpSell,762,Ad -  Premium Facial Skincare ,Website
128,Thanksgiving - Campaign,2020-11-24,2020-11-28,UpSell,763,Ad -  Premium Mens Grooming ,Twitter
128,Thanksgiving - Campaign,2020-11-24,2020-11-28,UpSell,764,Ad -  Premium Fragrance ,Twitter
128,Thanksgiving - Campaign,2020-11-24,2020-11-28,UpSell,765,Ad -  Premium Mens Grooming ,Website
128,Thanksgiving - Campaign,2020-11-24,2020-11-28,UpSell,766,Ad -  Premium Hair Tools & Accessories ,MobileApp
128,Thanksgiving - Campaign,2020-11-24,2020-11-28,UpSell,767,Ad -  Premium Hair Care & Hair Tools ,Website
128,Thanksgiving - Campaign,2020-11-24,2020-11-28,UpSell,768,Ad -  Premium Hair Care & Hair Tools ,AdobeAds
129,Thanksgiving - Campaign,2020-11-25,2020-11-29,Other,769,Ad -  Games & Puzzles ,Twitter
129,Thanksgiving - Campaign,2020-11-25,2020-11-29,Other,770,Ad -  Disney Toys ,AdobeAds
129,Thanksgiving - Campaign,2020-11-25,2020-11-29,Other,771,Ad -  Outdoor Play ,AdobeAds
129,Thanksgiving - Campaign,2020-11-25,2020-11-29,Other,772,Ad -  Arts & Crafts for Kids ,SearchEngine
129,Thanksgiving - Campaign,2020-11-25,2020-11-29,Other,773,Ad -  Outdoor Play ,MobileApp
129,Thanksgiving - Campaign,2020-11-25,2020-11-29,Other,774,Ad -  Games & Puzzles ,Instagram
129,Thanksgiving - Campaign,2020-11-25,2020-11-29,Other,775,Ad -  Shop Toys by Price,Facebook
129,Thanksgiving - Campaign,2020-11-25,2020-11-29,Other,776,Ad -  Pretend Play ,Facebook
129,Thanksgiving - Campaign,2020-11-25,2020-11-29,Other,777,Ad -  Shop Toys by Price,MicroSite
129,Thanksgiving - Campaign,2020-11-25,2020-11-29,Other,778,Ad -  Disney Toys ,Website
129,Thanksgiving - Campaign,2020-11-25,2020-11-29,Other,779,Ad -  Shop Toys by Age ,AdobeAds
130,Thanksgiving - Campaign,2020-11-26,2020-11-30,Retention,780,Ad -  Shaving ,Website
130,Thanksgiving - Campaign,2020-11-26,2020-11-30,Retention,781,Ad -  Deodorants & Antiperspirants,Website
130,Thanksgiving - Campaign,2020-11-26,2020-11-30,Retention,782,Ad -  Shaving ,AdobeAds
130,Thanksgiving - Campaign,2020-11-26,2020-11-30,Retention,783,Ad -  Deodorants & Antiperspirants,GoogleAds
130,Thanksgiving - Campaign,2020-11-26,2020-11-30,Retention,784,Ad -  Sun Care,TikTok
130,Thanksgiving - Campaign,2020-11-26,2020-11-30,Retention,785,Ad -  Mens Essentials ,Twitter
130,Thanksgiving - Campaign,2020-11-26,2020-11-30,Retention,786,Ad -  Sun Care ,Instagram
131,Health  - Campaign,2020-11-27,2020-12-01,Acquisition,787,Ad -  Massage ,MobileApp
131,Health  - Campaign,2020-11-27,2020-12-01,Acquisition,788,Ad -  First Aid ,TikTok
131,Health  - Campaign,2020-11-27,2020-12-01,Acquisition,789,Ad -  Gas Relief ,Twitter
132,Auto & Tires  - Campaign,2020-12-04,2020-12-08,Cross-Sell,790,Ad -  RV Parts & Accessories ,MobileApp
132,Auto & Tires  - Campaign,2020-12-04,2020-12-08,Cross-Sell,791,Ad -  ATV & Off-Road ,SearchEngine
132,Auto & Tires  - Campaign,2020-12-04,2020-12-08,Cross-Sell,792,Ad -  ATV & Off-Road ,Website
132,Auto & Tires  - Campaign,2020-12-04,2020-12-08,Cross-Sell,793,Ad -  Automotive Replacement Parts ,Website
132,Auto & Tires  - Campaign,2020-12-04,2020-12-08,Cross-Sell,794,Ad -  Automotive Interior ,AdobeAds
133,Health  - Campaign,2020-12-14,2020-12-18,Special,795,Ad -  Ear Care ,TikTok
133,Health  - Campaign,2020-12-14,2020-12-18,Special,796,Ad -  First Aid ,Facebook
133,Health  - Campaign,2020-12-14,2020-12-18,Special,797,Ad -  Medicine Cabinet ,SearchEngine
133,Health  - Campaign,2020-12-14,2020-12-18,Special,798,Ad -  Family Planning ,Twitter
133,Health  - Campaign,2020-12-14,2020-12-18,Special,799,Ad -  Home Health Care ,Facebook
133,Health  - Campaign,2020-12-14,2020-12-18,Special,800,Ad -  Weight Management ,MicroSite
133,Health  - Campaign,2020-12-14,2020-12-18,Special,801,Ad -  Sleep & Snoring Aids ,GoogleAds
133,Health  - Campaign,2020-12-14,2020-12-18,Special,802,Ad -  First Aid ,Instagram
133,Health  - Campaign,2020-12-14,2020-12-18,Special,803,Ad -  Pain Relievers ,MicroSite
133,Health  - Campaign,2020-12-14,2020-12-18,Special,804,Ad -  Diabetes Management ,SearchEngine
134,Clothing  - Campaign,2020-12-16,2020-12-20,Acquisition,805,Ad -  Sleepwear Shop ,Website
134,Clothing  - Campaign,2020-12-16,2020-12-20,Acquisition,806,Ad -  Sleepwear Shop ,TikTok
134,Clothing  - Campaign,2020-12-16,2020-12-20,Acquisition,807,Ad -  Shoes ,AdobeAds
134,Clothing  - Campaign,2020-12-16,2020-12-20,Acquisition,808,Ad -  Womens Plus ,MicroSite
134,Clothing  - Campaign,2020-12-16,2020-12-20,Acquisition,809,Ad -  Juniors ,SearchEngine
134,Clothing  - Campaign,2020-12-16,2020-12-20,Acquisition,810,Ad -  Sleepwear Shop ,Facebook
134,Clothing  - Campaign,2020-12-16,2020-12-20,Acquisition,811,Ad -  Mens Clothing ,GoogleAds
135,Christmas Eve - Campaign,2020-12-24,2020-12-28,UpSell,812,Ad -  Beauty Next Day,Facebook
135,Christmas Eve - Campaign,2020-12-24,2020-12-28,UpSell,813,Ad -  Premium Beauty ,TikTok
135,Christmas Eve - Campaign,2020-12-24,2020-12-28,UpSell,814,Ad -  Skin Care ,Website
135,Christmas Eve - Campaign,2020-12-24,2020-12-28,UpSell,815,Ad -  Beauty by Topic ,GameApp
135,Christmas Eve - Campaign,2020-12-24,2020-12-28,UpSell,816,Ad -  Makeup ,Website
135,Christmas Eve - Campaign,2020-12-24,2020-12-28,UpSell,817,Ad -  Here for Every Beauty ,MobileApp
135,Christmas Eve - Campaign,2020-12-24,2020-12-28,UpSell,818,Ad -  Back to College Beauty ,Instagram
136,Christmas Day - Campaign,2020-12-25,2020-12-29,Cross-Sell,819,Ad -  Makeup ,Facebook
136,Christmas Day - Campaign,2020-12-25,2020-12-29,Cross-Sell,820,Ad -  Bath & Body ,SearchEngine
136,Christmas Day - Campaign,2020-12-25,2020-12-29,Cross-Sell,821,Ad -  Clearance on Health Beauty Wellness & Personal Care,GoogleAds
137,Christmas Day - Campaign,2020-12-26,2020-12-30,Other,822,Ad -  Condiments Sauces & Spices ,Website
138,Christmas Day - Campaign,2020-12-27,2020-12-31,Acquisition,823,Ad -  Fragrance Best Sellers ,GameApp
138,Christmas Day - Campaign,2020-12-27,2020-12-31,Acquisition,824,Ad -  New Arrivals ,GameApp
139,New Years Eve - Campaign,2020-12-31,2021-01-04,Other,825,Ad -  Garden Center ,AdobeAds
139,New Years Eve - Campaign,2020-12-31,2021-01-04,Other,826,Ad -  Garden Center ,GameApp
139,New Years Eve - Campaign,2020-12-31,2021-01-04,Other,827,Ad -  Hot Tubs & Saunas ,MobileApp
139,New Years Eve - Campaign,2020-12-31,2021-01-04,Other,828,Ad -  Hot Tubs & Saunas ,SearchEngine
139,New Years Eve - Campaign,2020-12-31,2021-01-04,Other,829,Ad -  Hot Tubs & Saunas ,GameApp
139,New Years Eve - Campaign,2020-12-31,2021-01-04,Other,830,Ad -  Grills & Outdoor Cooking ,MobileApp
139,New Years Eve - Campaign,2020-12-31,2021-01-04,Other,831,Ad -  Garden Center ,Instagram
139,New Years Eve - Campaign,2020-12-31,2021-01-04,Other,832,Ad -  Garden Center ,AdobeAds
139,New Years Eve - Campaign,2020-12-31,2021-01-04,Other,833,Ad -  Patio & Outdoor Decor ,MicroSite
140,New Year's Day - Campaign,2021-01-01,2021-01-05,Other,834,Ad -  Diabetes Management ,MicroSite
140,New Year's Day - Campaign,2021-01-01,2021-01-05,Other,835,Ad -  First Aid ,GameApp
140,New Year's Day - Campaign,2021-01-01,2021-01-05,Other,836,Ad -  Diabetes Care Brands ,MicroSite
140,New Year's Day - Campaign,2021-01-01,2021-01-05,Other,837,Ad -  Sexual Wellness ,MobileApp
140,New Year's Day - Campaign,2021-01-01,2021-01-05,Other,838,Ad -  Lip Care ,Website
140,New Year's Day - Campaign,2021-01-01,2021-01-05,Other,839,Ad -  Laxatives ,AdobeAds
140,New Year's Day - Campaign,2021-01-01,2021-01-05,Other,840,Ad -  Lip Care ,Instagram
140,New Year's Day - Campaign,2021-01-01,2021-01-05,Other,841,Ad -  Childrens Health Shop ,MicroSite
140,New Year's Day - Campaign,2021-01-01,2021-01-05,Other,842,Ad -  Acid Reflux ,Facebook
140,New Year's Day - Campaign,2021-01-01,2021-01-05,Other,843,Ad -  Family Planning ,GoogleAds
140,New Year's Day - Campaign,2021-01-01,2021-01-05,Other,844,Ad -  Caregiver ,SearchEngine
141,Beauty  - Campaign,2021-01-05,2021-01-09,Retention,845,Ad -  New Arrivals ,Instagram
141,Beauty  - Campaign,2021-01-05,2021-01-09,Retention,846,Ad -  Here for Every Beauty ,Instagram
141,Beauty  - Campaign,2021-01-05,2021-01-09,Retention,847,Ad -  Beauty by Topic ,MicroSite
141,Beauty  - Campaign,2021-01-05,2021-01-09,Retention,848,Ad -  Premium Beauty ,GameApp
141,Beauty  - Campaign,2021-01-05,2021-01-09,Retention,849,Ad -  Makeup ,AdobeAds
141,Beauty  - Campaign,2021-01-05,2021-01-09,Retention,850,Ad -  Skin Care ,Instagram
141,Beauty  - Campaign,2021-01-05,2021-01-09,Retention,851,Ad -  Fragrance Best Sellers ,Facebook
141,Beauty  - Campaign,2021-01-05,2021-01-09,Retention,852,Ad -  Travel Size Beauty ,GameApp
142,Martin Luther King Jr. Day - Campaign,2021-01-15,2021-01-19,Acquisition,853,Ad -  Clean Living Bath & Body ,Facebook
143,Martin Luther King Jr. Day - Campaign,2021-01-16,2021-01-20,Special,854,Ad -  Grills & Outdoor Cooking ,Instagram
143,Martin Luther King Jr. Day - Campaign,2021-01-16,2021-01-20,Special,855,Ad -  Garden Center ,SearchEngine
143,Martin Luther King Jr. Day - Campaign,2021-01-16,2021-01-20,Special,856,Ad -  Hot Tubs & Saunas ,Instagram
143,Martin Luther King Jr. Day - Campaign,2021-01-16,2021-01-20,Special,857,Ad -  Garden Center ,MicroSite
143,Martin Luther King Jr. Day - Campaign,2021-01-16,2021-01-20,Special,858,Ad -  Patio & Outdoor Decor ,Instagram
143,Martin Luther King Jr. Day - Campaign,2021-01-16,2021-01-20,Special,859,Ad -  Hot Tubs & Saunas ,Website
143,Martin Luther King Jr. Day - Campaign,2021-01-16,2021-01-20,Special,860,Ad -  Grills & Outdoor Cooking ,AdobeAds
143,Martin Luther King Jr. Day - Campaign,2021-01-16,2021-01-20,Special,861,Ad -  Grills & Outdoor Cooking ,MicroSite
143,Martin Luther King Jr. Day - Campaign,2021-01-16,2021-01-20,Special,862,Ad -  Patio & Outdoor Decor ,AdobeAds
144,Martin Luther King Jr. Day - Campaign,2021-01-17,2021-01-21,UpSell,863,Ad -  Childrens Health ,SearchEngine
144,Martin Luther King Jr. Day - Campaign,2021-01-17,2021-01-21,UpSell,864,Ad -  Foot Care ,GoogleAds
144,Martin Luther King Jr. Day - Campaign,2021-01-17,2021-01-21,UpSell,865,Ad -  Protein & Fitness ,Twitter
144,Martin Luther King Jr. Day - Campaign,2021-01-17,2021-01-21,UpSell,866,Ad -  Sleep & Snoring Aids ,Facebook
144,Martin Luther King Jr. Day - Campaign,2021-01-17,2021-01-21,UpSell,867,Ad -  Ear Care ,Website
144,Martin Luther King Jr. Day - Campaign,2021-01-17,2021-01-21,UpSell,868,Ad -  Diabetes Care ,MobileApp
144,Martin Luther King Jr. Day - Campaign,2021-01-17,2021-01-21,UpSell,869,Ad -  Superfoods & Cleanses ,GameApp
144,Martin Luther King Jr. Day - Campaign,2021-01-17,2021-01-21,UpSell,870,Ad -  Lip Care ,Instagram
145,Martin Luther King Jr. Day - Campaign,2021-01-18,2021-01-22,Retention,871,Ad -  Baby Activities & Gear ,AdobeAds
145,Martin Luther King Jr. Day - Campaign,2021-01-18,2021-01-22,Retention,872,Ad -  Baby Shower Gifts ,GoogleAds
145,Martin Luther King Jr. Day - Campaign,2021-01-18,2021-01-22,Retention,873,Ad -  Car Seats ,AdobeAds
145,Martin Luther King Jr. Day - Campaign,2021-01-18,2021-01-22,Retention,874,Ad -  Diapering ,Facebook
145,Martin Luther King Jr. Day - Campaign,2021-01-18,2021-01-22,Retention,875,Ad -  Feeding ,MobileApp
145,Martin Luther King Jr. Day - Campaign,2021-01-18,2021-01-22,Retention,876,Ad -  Toddlers Room ,GameApp
145,Martin Luther King Jr. Day - Campaign,2021-01-18,2021-01-22,Retention,877,Ad -  Nursery & Decor ,Twitter
145,Martin Luther King Jr. Day - Campaign,2021-01-18,2021-01-22,Retention,878,Ad -  Health & Safety ,Website
145,Martin Luther King Jr. Day - Campaign,2021-01-18,2021-01-22,Retention,879,Ad -  Baby Activities & Gear ,Twitter
146,Auto & Tires  - Campaign,2021-01-21,2021-01-25,Cross-Sell,880,Ad -  Automotive Replacement Parts ,Website
146,Auto & Tires  - Campaign,2021-01-21,2021-01-25,Cross-Sell,881,Ad -  Automotive Interior ,AdobeAds
147,Washington's Birthday - Campaign,2021-02-12,2021-02-16,Cross-Sell,882,Ad -  Breakfast & Cereal ,MobileApp
147,Washington's Birthday - Campaign,2021-02-12,2021-02-16,Cross-Sell,883,Ad -  Breakfast & Cereal ,Instagram
147,Washington's Birthday - Campaign,2021-02-12,2021-02-16,Cross-Sell,884,Ad -  Fresh Cut Flowers ,Facebook
147,Washington's Birthday - Campaign,2021-02-12,2021-02-16,Cross-Sell,885,Ad -  Snacks Cookies & Chips ,GoogleAds
147,Washington's Birthday - Campaign,2021-02-12,2021-02-16,Cross-Sell,886,Ad -  Seasonal Grocery ,Facebook
147,Washington's Birthday - Campaign,2021-02-12,2021-02-16,Cross-Sell,887,Ad -  Fresh Cut Flowers ,Facebook
147,Washington's Birthday - Campaign,2021-02-12,2021-02-16,Cross-Sell,888,Ad -  Meal Solutions Grains & Pasta ,GoogleAds
147,Washington's Birthday - Campaign,2021-02-12,2021-02-16,Cross-Sell,889,Ad -  Seasonal Grocery ,Twitter
147,Washington's Birthday - Campaign,2021-02-12,2021-02-16,Cross-Sell,890,Ad -  Seasonal Grocery ,Instagram
147,Washington's Birthday - Campaign,2021-02-12,2021-02-16,Cross-Sell,891,Ad -  Gluten-Free Foods ,Facebook
148,Washington's Birthday - Campaign,2021-02-13,2021-02-17,Cross-Sell,892,Ad -  Exercise & Fitness ,Facebook
149,Washington's Birthday - Campaign,2021-02-14,2021-02-18,Cross-Sell,893,Ad -  Shaving ,MobileApp
149,Washington's Birthday - Campaign,2021-02-14,2021-02-18,Cross-Sell,894,Ad -  Shaving ,Twitter
149,Washington's Birthday - Campaign,2021-02-14,2021-02-18,Cross-Sell,895,Ad -  Sun Care,MobileApp
149,Washington's Birthday - Campaign,2021-02-14,2021-02-18,Cross-Sell,896,Ad -  Incontinence ,MobileApp
149,Washington's Birthday - Campaign,2021-02-14,2021-02-18,Cross-Sell,897,Ad -  Mens Essentials ,Twitter
149,Washington's Birthday - Campaign,2021-02-14,2021-02-18,Cross-Sell,898,Ad -  Shaving ,MicroSite
149,Washington's Birthday - Campaign,2021-02-14,2021-02-18,Cross-Sell,899,Ad -  Oral Care ,Twitter
149,Washington's Birthday - Campaign,2021-02-14,2021-02-18,Cross-Sell,900,Ad -  Clean Living Bath & Body ,Website
149,Washington's Birthday - Campaign,2021-02-14,2021-02-18,Cross-Sell,901,Ad -  Feminine Care ,TikTok
149,Washington's Birthday - Campaign,2021-02-14,2021-02-18,Cross-Sell,902,Ad -  Bath & Body ,TikTok
149,Washington's Birthday - Campaign,2021-02-14,2021-02-18,Cross-Sell,903,Ad -  Mens Essentials ,MobileApp
150,Washington's Birthday - Campaign,2021-02-15,2021-02-19,UpSell,904,Ad -  Family Planning ,AdobeAds
150,Washington's Birthday - Campaign,2021-02-15,2021-02-19,UpSell,905,Ad -  Home Health Care ,Facebook
150,Washington's Birthday - Campaign,2021-02-15,2021-02-19,UpSell,906,Ad -  Digestive Health ,Website
150,Washington's Birthday - Campaign,2021-02-15,2021-02-19,UpSell,907,Ad -  Pain Relievers ,MicroSite
151,Auto & Tires  - Campaign,2021-03-05,2021-03-09,Acquisition,908,Ad -  Tires ,Instagram
152,Toys  - Campaign,2021-03-10,2021-03-14,Other,909,Ad -  Shop Toys by Age ,Twitter
152,Toys  - Campaign,2021-03-10,2021-03-14,Other,910,Ad -  Outdoor Play ,TikTok
152,Toys  - Campaign,2021-03-10,2021-03-14,Other,911,Ad -  Games & Puzzles ,Facebook
152,Toys  - Campaign,2021-03-10,2021-03-14,Other,912,Ad -  Shop Toys by Price,GameApp
152,Toys  - Campaign,2021-03-10,2021-03-14,Other,913,Ad -  Outdoor Play ,TikTok
152,Toys  - Campaign,2021-03-10,2021-03-14,Other,914,Ad -  Disney Toys ,GoogleAds
152,Toys  - Campaign,2021-03-10,2021-03-14,Other,915,Ad -  Shop Toys by Age ,MobileApp
153,Baby  - Campaign,2021-04-06,2021-04-10,Cross-Sell,916,Ad -  Strollers ,Website
153,Baby  - Campaign,2021-04-06,2021-04-10,Cross-Sell,917,Ad -  Baby Shower Gifts ,MicroSite
153,Baby  - Campaign,2021-04-06,2021-04-10,Cross-Sell,918,Ad -  Health & Safety ,MicroSite
153,Baby  - Campaign,2021-04-06,2021-04-10,Cross-Sell,919,Ad -  Health & Safety ,Website
153,Baby  - Campaign,2021-04-06,2021-04-10,Cross-Sell,920,Ad -  Toddlers Room ,Twitter
153,Baby  - Campaign,2021-04-06,2021-04-10,Cross-Sell,921,Ad -  Baby & Toddler Toys ,Facebook
154,Personal Care  - Campaign,2021-04-07,2021-04-11,Special,922,Ad -  Sun Care ,Twitter
154,Personal Care  - Campaign,2021-04-07,2021-04-11,Special,923,Ad -  Shaving ,MicroSite
154,Personal Care  - Campaign,2021-04-07,2021-04-11,Special,924,Ad -  Incontinence ,GameApp
155,Health  - Campaign,2021-04-30,2021-05-04,Retention,925,Ad -  Sexual Wellness Top Brands ,Twitter
155,Health  - Campaign,2021-04-30,2021-05-04,Retention,926,Ad -  Foot Care ,Website
155,Health  - Campaign,2021-04-30,2021-05-04,Retention,927,Ad -  Headaches,Instagram
155,Health  - Campaign,2021-04-30,2021-05-04,Retention,928,Ad -  Digestive Health ,Website
155,Health  - Campaign,2021-04-30,2021-05-04,Retention,929,Ad -  Gas Relief ,MobileApp
155,Health  - Campaign,2021-04-30,2021-05-04,Retention,930,Ad -  Diabetes Management ,Website
155,Health  - Campaign,2021-04-30,2021-05-04,Retention,931,Ad -  Cold Cough and Flu ,TikTok
155,Health  - Campaign,2021-04-30,2021-05-04,Retention,932,Ad -  Childrens Health Shop ,GameApp
155,Health  - Campaign,2021-04-30,2021-05-04,Retention,933,Ad -  Lip Care ,TikTok
155,Health  - Campaign,2021-04-30,2021-05-04,Retention,934,Ad -  Motion Sickness & Nausea ,GoogleAds
155,Health  - Campaign,2021-04-30,2021-05-04,Retention,935,Ad -  Ear Care ,Instagram
156,Personal Care  - Campaign,2021-05-19,2021-05-23,UpSell,936,Ad -  Mens Essentials ,Facebook
156,Personal Care  - Campaign,2021-05-19,2021-05-23,UpSell,937,Ad -  Incontinence ,Facebook
156,Personal Care  - Campaign,2021-05-19,2021-05-23,UpSell,938,Ad -  Clean Living Bath & Body ,Website
156,Personal Care  - Campaign,2021-05-19,2021-05-23,UpSell,939,Ad -  Oral Care ,Twitter
156,Personal Care  - Campaign,2021-05-19,2021-05-23,UpSell,940,Ad -  Sun Care ,Facebook
156,Personal Care  - Campaign,2021-05-19,2021-05-23,UpSell,941,Ad -  Incontinence ,MicroSite
156,Personal Care  - Campaign,2021-05-19,2021-05-23,UpSell,942,Ad -  Feminine Care ,TikTok
156,Personal Care  - Campaign,2021-05-19,2021-05-23,UpSell,943,Ad -  Bath & Body ,Facebook
156,Personal Care  - Campaign,2021-05-19,2021-05-23,UpSell,944,Ad -  Mens Essentials ,Instagram
157,Personal Care  - Campaign,2021-05-23,2021-05-27,Acquisition,945,Ad -  Clean Living Bath & Body ,TikTok
157,Personal Care  - Campaign,2021-05-23,2021-05-27,Acquisition,946,Ad -  Shaving ,Facebook
157,Personal Care  - Campaign,2021-05-23,2021-05-27,Acquisition,947,Ad -  Deodorants & Antiperspirants,TikTok
158,Memorial Day - Campaign,2021-05-28,2021-06-01,Special,948,Ad -  Cameras & Camcorders ,Website
158,Memorial Day - Campaign,2021-05-28,2021-06-01,Special,949,Ad -  Portable Audio ,MobileApp
158,Memorial Day - Campaign,2021-05-28,2021-06-01,Special,950,Ad -  Portable Audio ,SearchEngine
158,Memorial Day - Campaign,2021-05-28,2021-06-01,Special,951,Ad -  Surveillance Equipment,Website
158,Memorial Day - Campaign,2021-05-28,2021-06-01,Special,952,Ad -  Cameras & Camcorders ,GameApp
158,Memorial Day - Campaign,2021-05-28,2021-06-01,Special,953,Ad -  Cameras & Camcorders ,GameApp
158,Memorial Day - Campaign,2021-05-28,2021-06-01,Special,954,Ad -  iPad & Tablets ,Facebook
158,Memorial Day - Campaign,2021-05-28,2021-06-01,Special,955,Ad -  Cameras & Camcorders ,TikTok
158,Memorial Day - Campaign,2021-05-28,2021-06-01,Special,956,Ad -  Surveillance Equipment,MicroSite
158,Memorial Day - Campaign,2021-05-28,2021-06-01,Special,957,Ad -  Surveillance Equipment,TikTok
