customer_id,link,link_type,link_date
3920,5330,Co-Worker,2015-07-21
3921,9443,Other,2019-10-14
3921,6541,Co-Worker,2017-10-19
3922,9443,Other,2019-10-14
3922,6541,Co-Worker,2017-10-19
3923,1976,Neighbor,2018-07-15
3923,7796,Neighbor,2018-06-15
3924,7178,Group,2015-04-20
3924,411,Friend,2018-09-25
3924,6446,Neighbor,2018-07-13
3925,8157,Other,2018-10-01
3925,7266,Family,2019-08-22
3926,6319,Group,2017-08-28
3926,7341,Family,2018-09-12
3926,4539,Group,2019-11-29
3926,2626,Co-Worker,2019-03-29
3927,8056,Family,2016-12-07
3927,854,Family,2019-11-07
3928,4449,Friend,2015-10-30
3928,218,Friend,2020-09-19
3928,2333,Group,2019-09-06
3928,8112,Group,2019-04-04
3930,6791,Co-Worker,2019-09-02
3930,165,Family,2020-12-19
3930,2942,Family,2018-06-15
3930,2829,Family,2015-11-14
3931,7262,Co-Worker,2017-07-20
3932,509,Group,2015-12-20
3932,5011,Group,2018-04-08
3932,5185,Neighbor,2020-09-05
3932,6930,Family,2016-08-28
3933,5999,Friend,2019-04-14
3933,3440,Neighbor,2018-10-19
3933,4564,Family,2015-06-08
3933,8551,Family,2016-01-17
3934,3984,Family,2016-04-25
3934,2572,Group,2018-12-04
3934,7237,Family,2020-06-07
3935,3984,Family,2016-04-25
3935,2572,Group,2018-12-04
3935,7237,Family,2020-06-07
3937,3124,Friend,2020-12-23
3939,2502,Family,2019-06-21
3940,9224,Group,2018-03-14
3941,5746,Neighbor,2015-04-26
3941,9339,Neighbor,2019-06-29
3941,1573,Co-Worker,2016-03-09
3944,9525,Friend,2016-03-28
3945,9525,Friend,2016-03-28
3947,2553,Co-Worker,2017-12-21
3947,5394,Neighbor,2016-08-16
3947,5731,Co-Worker,2018-11-11
3949,9918,Family,2019-11-14
3949,2553,Co-Worker,2016-02-07
3949,946,Other,2018-11-13
3950,2264,Family,2018-10-25
3950,8346,Co-Worker,2018-07-10
3950,7511,Friend,2017-12-22
3950,1427,Friend,2017-03-13
3951,327,Family,2015-10-30
3951,4720,Neighbor,2020-02-09
3951,8375,Group,2016-06-15
3951,2571,Group,2020-08-29
3952,327,Family,2015-10-30
3952,4720,Neighbor,2020-02-09
3952,8375,Group,2016-06-15
3952,2571,Group,2020-08-29
3954,9607,Co-Worker,2020-03-07
3954,429,Friend,2017-07-08
3955,6290,Group,2020-10-02
3955,8657,Group,2019-04-05
3955,6086,Group,2019-09-10
3955,3968,Neighbor,2020-04-06
3956,4949,Other,2018-07-24
3956,5662,Family,2017-06-07
3956,4453,Family,2017-04-06
3958,2910,Neighbor,2016-12-04
3959,3385,Family,2015-08-30
3959,1681,Family,2017-01-26
3959,2837,Group,2018-11-09
3960,5289,Group,2019-09-05
3961,7432,Neighbor,2017-04-18
3961,4751,Friend,2020-02-23
3962,2582,Group,2019-11-10
3962,33,Friend,2018-07-08
3962,5042,Family,2020-04-24
3963,5114,Family,2015-04-22
3963,6825,Other,2017-09-05
3963,5531,Co-Worker,2015-09-15
3963,2635,Family,2016-03-20
3964,3174,Family,2018-07-17
3965,2291,Family,2015-01-15
3965,714,Friend,2017-03-02
3965,7159,Group,2018-03-23
3966,139,Co-Worker,2016-08-09
3966,7969,Neighbor,2016-12-29
3966,6168,Family,2020-08-13
3966,1192,Family,2015-01-19
3967,5674,Group,2018-08-31
3967,2937,Family,2019-03-02
3967,7427,Family,2018-02-20
3967,353,Neighbor,2020-03-25
3969,5804,Family,2017-08-19
3971,2961,Co-Worker,2019-01-29
3971,805,Co-Worker,2017-04-04
3971,3135,Neighbor,2017-06-08
3971,1876,Other,2020-06-19
3972,5827,Other,2017-12-12
3973,7415,Group,2015-09-13
3974,5979,Group,2017-07-24
3974,3381,Family,2016-07-29
3974,1584,Neighbor,2016-12-08
3974,4139,Neighbor,2016-12-19
3975,327,Co-Worker,2017-02-02
3975,9947,Group,2019-05-16
3975,8604,Neighbor,2017-07-17
3975,1809,Family,2019-12-23
3976,327,Co-Worker,2017-02-02
3976,9947,Group,2019-05-16
3976,8604,Neighbor,2017-07-17
3976,1809,Family,2019-12-23
3977,8789,Family,2020-12-22
3977,7116,Friend,2017-02-27
3977,2108,Family,2020-09-17
3977,3399,Friend,2020-08-14
3979,2434,Neighbor,2018-12-18
3979,4144,Group,2020-03-25
3980,3007,Group,2019-02-13
3980,5758,Co-Worker,2016-08-24
3981,3007,Group,2019-02-13
3981,5758,Co-Worker,2016-08-24
3983,3083,Friend,2018-02-14
3984,5691,Family,2020-02-24
3984,2393,Group,2019-11-09
3984,5449,Neighbor,2015-11-15
3984,2865,Family,2019-10-03
3985,626,Other,2019-12-23
3986,1197,Other,2019-06-13
3986,6,Family,2016-11-18
3987,9040,Family,2019-12-29
3987,6117,Neighbor,2017-04-21
3988,1469,Neighbor,2017-02-23
3988,4830,Neighbor,2016-06-19
3988,5357,Family,2015-10-26
3989,8929,Neighbor,2019-06-21
3989,3362,Group,2017-05-02
3989,7936,Other,2017-05-02
3989,8393,Co-Worker,2018-08-22
3990,526,Family,2015-05-12
3990,4048,Neighbor,2017-01-07
3991,4071,Neighbor,2019-12-06
3992,4071,Neighbor,2019-12-06
3993,67,Co-Worker,2018-10-27
3993,4878,Group,2016-02-21
3993,1928,Neighbor,2016-11-09
3993,3605,Neighbor,2016-07-10
3994,2736,Family,2015-09-10
3994,8980,Neighbor,2017-11-29
3995,3307,Co-Worker,2019-08-06
3995,8580,Co-Worker,2017-08-14
3996,2669,Friend,2015-09-17
3998,4734,Neighbor,2015-10-04
3998,2212,Neighbor,2019-09-21
3998,7358,Group,2020-02-07
3999,6137,Group,2016-12-19
3999,6043,Co-Worker,2015-08-07
4000,8104,Group,2015-01-28
4001,9716,Group,2020-10-26
4001,7839,Group,2017-06-08
4002,3191,Group,2015-03-02
4004,9117,Family,2018-01-20
4004,630,Other,2016-05-18
4005,6728,Family,2015-06-29
4010,8705,Neighbor,2016-08-26
4010,8797,Family,2019-08-05
4011,8705,Neighbor,2016-08-26
4011,8797,Family,2019-08-05
4012,1865,Co-Worker,2018-11-19
4012,9298,Neighbor,2018-07-25
4012,9419,Group,2015-12-18
4012,8678,Friend,2015-02-09
4013,5094,Family,2016-08-18
4014,5282,Co-Worker,2015-12-27
4014,8776,Family,2019-03-23
4015,5282,Co-Worker,2015-12-27
4015,8776,Family,2019-03-23
4016,1012,Co-Worker,2018-09-28
4017,1051,Friend,2020-11-08
4017,8548,Co-Worker,2020-02-09
4018,2432,Friend,2020-11-26
4018,4987,Family,2017-09-11
4018,3978,Group,2017-05-05
4019,5488,Co-Worker,2020-05-16
4019,1667,Neighbor,2018-02-17
4021,9337,Group,2015-09-20
4021,7085,Family,2018-09-15
4021,3617,Family,2018-03-03
4021,2969,Family,2018-04-19
4022,9337,Group,2015-09-20
4022,7085,Family,2018-09-15
4022,3617,Family,2018-03-03
4022,2969,Family,2018-04-19
4023,7555,Neighbor,2020-11-15
4023,8033,Family,2020-10-13
4023,7059,Group,2020-10-23
4023,7681,Other,2019-05-06
4024,7335,Family,2020-05-16
4024,7239,Neighbor,2019-07-28
4024,7247,Other,2015-07-01
4025,303,Group,2020-02-07
4025,860,Family,2016-06-22
4026,792,Group,2015-08-06
4027,5611,Group,2019-10-20
4027,2603,Group,2019-11-11
4027,8477,Family,2019-03-20
4028,218,Friend,2016-04-07
4028,5307,Family,2018-12-22
4028,6022,Friend,2020-07-06
4028,2039,Other,2018-12-01
4029,8124,Family,2020-03-19
4029,5534,Friend,2020-05-04
4029,6931,Neighbor,2016-09-28
4030,8677,Family,2015-04-16
4030,5268,Group,2015-04-01
4030,9872,Family,2016-12-06
4033,8173,Group,2017-01-16
4033,7105,Neighbor,2017-01-13
4033,5234,Family,2020-01-07
4033,4506,Neighbor,2018-04-18
4034,6102,Co-Worker,2020-08-05
4034,7014,Other,2020-06-05
4035,5480,Friend,2020-12-18
4035,5782,Family,2016-10-08
4036,1063,Group,2018-01-24
4036,9147,Family,2016-05-30
4036,4346,Group,2015-03-10
4036,1797,Friend,2018-03-30
4037,2407,Co-Worker,2019-08-05
4038,6993,Group,2020-07-27
4038,6185,Group,2020-03-17
4039,6993,Group,2020-07-27
4039,6185,Group,2020-03-17
4040,610,Family,2020-11-06
4040,1086,Group,2017-04-23
4040,6226,Group,2017-06-03
4040,5380,Group,2019-02-01
4041,958,Family,2016-09-07
4041,5328,Neighbor,2020-04-27
4042,6038,Other,2015-03-31
4042,8371,Family,2017-07-31
4042,8178,Neighbor,2016-10-28
4042,4642,Co-Worker,2017-11-28
4043,9041,Family,2015-11-24
4044,7230,Group,2015-12-03
4044,1284,Neighbor,2017-05-13
4044,3567,Family,2020-04-17
4045,7230,Group,2015-12-03
4045,1284,Neighbor,2017-05-13
4045,3567,Family,2020-04-17
4046,2049,Group,2017-03-26
4046,4474,Group,2018-07-17
4046,4229,Neighbor,2019-07-01
4047,2049,Group,2017-03-26
4047,4474,Group,2018-07-17
4047,4229,Neighbor,2019-07-01
4048,7334,Neighbor,2018-03-06
4048,3154,Group,2020-08-03
4048,3111,Group,2018-02-21
4048,2931,Family,2016-09-17
4049,1172,Group,2018-05-13
4050,1172,Group,2018-05-13
4052,2547,Group,2020-01-21
4052,4731,Family,2018-11-14
4053,3545,Family,2019-10-06
4053,6109,Family,2016-07-22
4053,3052,Friend,2020-04-18
4053,8683,Neighbor,2015-10-21
4054,2120,Neighbor,2016-09-11
4054,4626,Group,2018-06-15
4054,2751,Co-Worker,2020-08-06
4054,4594,Group,2018-01-18
4055,3706,Family,2016-04-30
4055,2989,Friend,2015-05-16
4056,2400,Family,2018-08-08
4056,956,Group,2020-06-01
4056,8101,Family,2015-04-09
4056,9730,Family,2018-09-11
4057,7054,Group,2020-09-14
4057,8756,Group,2016-03-03
4058,3023,Co-Worker,2017-12-09
4059,5135,Neighbor,2020-04-11
4059,4479,Group,2018-11-07
4059,4064,Neighbor,2016-01-29
4060,8573,Family,2018-01-22
4060,3025,Other,2018-08-19
4060,7910,Co-Worker,2016-10-13
4061,7560,Group,2018-01-20
4061,2228,Co-Worker,2020-09-24
4061,2180,Family,2015-05-28
4063,9680,Family,2016-09-19
4064,1040,Friend,2019-02-11
4064,6214,Family,2017-05-08
4064,7064,Friend,2018-11-09
4064,2565,Friend,2015-07-30
4065,1040,Friend,2019-02-11
4065,6214,Family,2017-05-08
4065,7064,Friend,2018-11-09
4065,2565,Friend,2015-07-30
4066,6215,Co-Worker,2018-02-10
4066,4109,Neighbor,2017-12-09
4067,509,Neighbor,2018-09-08
4069,1322,Friend,2019-03-19
4069,4915,Group,2016-01-30
4069,3238,Co-Worker,2017-11-04
4069,2830,Other,2015-02-21
4073,4289,Group,2018-07-21
4073,4696,Friend,2020-06-23
4075,448,Family,2017-01-01
4075,6763,Friend,2018-11-06
4075,4397,Neighbor,2018-07-06
4075,1781,Neighbor,2019-03-26
4076,5073,Friend,2017-09-20
4078,5851,Neighbor,2019-01-05
4078,4223,Group,2019-10-06
4078,3553,Family,2020-05-25
4079,50,Co-Worker,2017-04-11
4081,1818,Family,2018-02-18
4083,8461,Family,2016-02-12
4083,8688,Co-Worker,2017-12-07
4083,488,Family,2015-10-20
4083,3268,Neighbor,2016-06-24
4084,3592,Friend,2015-05-05
4085,9930,Family,2015-07-04
4085,8566,Group,2019-07-25
4086,4405,Group,2019-07-18
4086,9362,Family,2018-03-05
4087,825,Co-Worker,2017-03-20
4087,5218,Group,2016-02-03
4087,1518,Family,2018-02-14
4087,1081,Family,2017-06-26
4089,3,Other,2019-07-01
4089,8796,Co-Worker,2016-05-19
4089,9285,Neighbor,2016-08-28
4089,9770,Neighbor,2016-02-08
4090,5113,Family,2019-02-07
4090,8242,Friend,2017-09-16
4090,6663,Family,2016-02-17
4091,6501,Co-Worker,2018-04-26
4092,3747,Group,2017-01-01
4092,3069,Neighbor,2015-04-22
4093,3987,Family,2016-05-27
4094,9560,Other,2016-11-21
4094,1878,Group,2016-05-05
4095,7944,Friend,2019-02-09
4095,6070,Group,2018-01-02
4095,961,Other,2016-10-11
4095,7313,Friend,2019-08-31
4096,1653,Neighbor,2016-11-26
4096,9108,Family,2015-01-07
4097,1653,Neighbor,2016-11-26
4097,9108,Family,2015-01-07
4098,1736,Co-Worker,2019-09-16
4098,1614,Co-Worker,2016-05-30
4099,9381,Neighbor,2020-10-02
4099,6993,Family,2016-03-24
4099,3614,Neighbor,2016-09-08
4099,9575,Co-Worker,2019-04-13
4100,9816,Co-Worker,2019-07-01
4100,7471,Other,2020-10-02
4101,1449,Family,2016-03-15
4102,1552,Neighbor,2019-03-25
4102,8833,Neighbor,2020-08-31
4102,3624,Co-Worker,2017-12-26
4106,5856,Group,2020-02-20
4106,2431,Co-Worker,2020-08-07
4107,8881,Group,2018-02-14
4107,2549,Group,2016-03-15
4107,1105,Family,2019-03-25
4108,1954,Family,2020-04-12
4108,1210,Friend,2015-11-05
4109,2254,Family,2020-02-21
4109,1553,Family,2015-11-10
4110,369,Other,2015-10-26
4111,6261,Group,2018-08-17
4111,9284,Family,2018-05-18
4111,4071,Other,2017-07-16
4112,5205,Friend,2017-01-03
4113,4525,Family,2016-01-11
4114,2683,Group,2019-01-29
4115,3646,Family,2019-06-18
4115,3786,Neighbor,2019-09-26
4115,3056,Other,2020-12-16
4115,5681,Group,2020-08-26
4116,1238,Family,2015-01-22
4117,7004,Family,2015-03-25
4118,7004,Family,2015-03-25
4119,3459,Neighbor,2016-02-14
4119,1734,Neighbor,2018-04-14
4119,1941,Co-Worker,2018-06-25
4120,3459,Neighbor,2016-02-14
4120,1734,Neighbor,2018-04-14
4120,1941,Co-Worker,2018-06-25
4121,3204,Co-Worker,2020-07-30
4121,2542,Family,2018-03-06
4122,3355,Co-Worker,2018-06-26
4122,7373,Group,2020-01-10
4122,958,Co-Worker,2020-06-26
4124,8112,Friend,2015-02-06
4124,825,Family,2017-01-02
4128,974,Neighbor,2019-09-19
4128,3324,Group,2019-08-10
4129,6763,Group,2017-03-27
4129,7458,Co-Worker,2016-08-11
4129,7968,Neighbor,2018-01-18
4129,7383,Friend,2015-03-15
4130,1651,Neighbor,2018-08-26
4130,9991,Neighbor,2015-07-06
4130,6118,Other,2015-05-31
4131,791,Co-Worker,2020-11-14
4131,6998,Friend,2017-04-02
4131,7869,Group,2020-03-16
4131,8567,Family,2018-01-16
4132,8695,Friend,2020-04-29
4132,861,Other,2018-03-12
4132,4690,Group,2017-07-23
4132,1961,Group,2020-10-15
4133,3822,Family,2018-02-22
4134,2593,Co-Worker,2020-04-29
4134,1718,Group,2018-07-03
4134,9125,Neighbor,2018-10-14
4135,4148,Co-Worker,2018-11-19
4135,3749,Group,2017-02-23
4135,2535,Other,2016-03-02
4135,7048,Group,2018-12-29
4136,4150,Group,2018-05-29
4136,4581,Friend,2017-08-18
4136,4562,Family,2019-07-05
4136,3730,Family,2019-02-06
4138,8831,Friend,2019-07-12
4138,1464,Co-Worker,2017-06-19
4138,3200,Friend,2017-10-02
4139,1292,Group,2019-04-08
4139,6807,Family,2019-10-31
4139,1686,Other,2017-03-22
4141,7519,Family,2016-08-28
4142,2348,Group,2015-10-18
4142,3654,Friend,2015-01-05
4142,2408,Neighbor,2016-07-15
4143,4211,Group,2019-10-06
4145,7529,Friend,2018-02-28
4146,7529,Friend,2018-02-28
4147,5983,Family,2016-01-09
4148,5983,Family,2016-01-09
4151,9723,Neighbor,2019-09-13
4151,3024,Group,2020-04-23
4151,6721,Group,2019-07-22
4152,676,Co-Worker,2015-08-31
4152,6370,Family,2020-11-16
4152,8930,Friend,2017-08-27
4152,4311,Group,2016-09-11
4153,5224,Neighbor,2019-04-15
4153,1346,Co-Worker,2018-11-10
4154,4631,Other,2020-12-08
4154,5291,Other,2015-09-19
4155,6142,Family,2018-12-02
4155,6011,Friend,2020-08-16
4155,970,Co-Worker,2016-10-09
4155,2395,Neighbor,2019-06-13
4156,3958,Family,2017-12-10
4156,2863,Neighbor,2016-12-07
4157,8942,Friend,2018-11-30
4157,2187,Group,2019-01-23
4157,4036,Co-Worker,2017-04-15
4158,5989,Group,2019-11-21
4158,1915,Co-Worker,2019-05-24
4159,5989,Group,2019-11-21
4159,1915,Co-Worker,2019-05-24
4160,9545,Neighbor,2015-09-28
4160,8516,Family,2018-01-08
4161,7896,Family,2017-06-13
4162,7896,Family,2017-06-13
4163,9150,Group,2019-07-10
4164,962,Co-Worker,2020-01-17
4164,8632,Other,2018-11-03
4164,5900,Group,2020-01-19
4164,7551,Co-Worker,2018-10-06
4166,9675,Friend,2015-01-02
4167,13,Other,2017-12-17
4167,5107,Co-Worker,2020-05-29
4168,5467,Group,2016-02-20
4168,7617,Family,2020-07-27
4168,3793,Neighbor,2016-06-08
4169,5467,Group,2016-02-20
4169,7617,Family,2020-07-27
4169,3793,Neighbor,2016-06-08
4170,1173,Co-Worker,2017-01-09
4170,6941,Group,2020-07-22
4170,9500,Family,2015-07-02
4172,7556,Neighbor,2015-03-29
4172,9287,Family,2016-09-29
4172,9349,Group,2019-10-17
4173,5800,Other,2015-01-04
4177,2074,Co-Worker,2018-02-06
4177,6918,Group,2020-12-06
4177,2663,Friend,2018-12-05
4177,3206,Family,2015-04-20
4178,3549,Other,2019-06-02
4178,6817,Family,2017-10-22
4178,5178,Co-Worker,2016-02-24
4180,7694,Group,2019-01-29
4180,4956,Family,2020-06-24
4181,278,Family,2016-01-08
4181,7350,Group,2018-06-29
4181,7569,Neighbor,2018-12-09
4182,3790,Other,2015-02-15
4182,7949,Family,2015-03-16
4182,971,Group,2020-02-26
4185,2572,Group,2015-03-30
4186,1406,Group,2018-12-17
4186,1396,Family,2016-08-01
4186,2004,Friend,2017-06-05
4186,4695,Group,2018-06-18
4187,8641,Friend,2019-02-12
4188,1732,Family,2020-02-04
4188,407,Group,2016-01-11
4190,8191,Co-Worker,2017-08-31
4190,3943,Family,2017-10-12
4190,4327,Neighbor,2020-08-29
4190,6834,Group,2017-05-14
4191,8451,Family,2015-10-06
4192,8451,Family,2015-10-06
4193,2803,Co-Worker,2016-08-11
4193,5872,Family,2017-04-19
4193,1531,Co-Worker,2018-09-15
4193,4673,Family,2018-06-23
4194,3995,Group,2018-12-11
4196,2876,Family,2016-09-10
4196,9682,Co-Worker,2019-06-24
4196,9280,Other,2017-01-27
4197,8944,Family,2018-03-31
4197,4299,Group,2016-03-01
4197,4865,Co-Worker,2015-10-29
4201,7138,Group,2018-06-17
4201,9997,Neighbor,2020-12-20
4201,1587,Neighbor,2019-12-11
4202,9669,Other,2016-07-18
4203,9395,Neighbor,2018-08-08
4203,8885,Other,2016-10-18
4204,6987,Neighbor,2019-06-04
4205,9603,Family,2017-03-01
4206,2373,Neighbor,2016-09-09
4206,7797,Family,2015-12-16
4206,7765,Group,2018-09-08
4207,8180,Family,2019-05-29
4207,7498,Group,2016-11-27
4207,566,Neighbor,2015-06-29
4208,7048,Friend,2019-08-06
4208,9775,Neighbor,2019-11-30
4208,6805,Neighbor,2020-05-02
4209,7048,Friend,2019-08-06
4209,9775,Neighbor,2019-11-30
4209,6805,Neighbor,2020-05-02
4213,7794,Group,2019-02-24
4213,8635,Family,2017-02-14
4213,1109,Family,2016-12-06
4213,8999,Family,2020-01-10
4214,7794,Group,2019-02-24
4214,8635,Family,2017-02-14
4214,1109,Family,2016-12-06
4214,8999,Family,2020-01-10
4216,51,Friend,2015-06-06
4216,9983,Family,2015-06-21
4217,8853,Family,2020-06-22
4217,4967,Family,2020-05-20
4217,3815,Group,2016-07-13
4218,5960,Other,2016-09-19
4218,6764,Friend,2019-07-24
4218,3699,Friend,2019-04-03
4218,6969,Co-Worker,2019-01-16
4219,9530,Family,2016-09-28
4219,1315,Co-Worker,2015-03-14
4219,7451,Neighbor,2017-12-09
4220,9530,Family,2016-09-28
4220,1315,Co-Worker,2015-03-14
4220,7451,Neighbor,2017-12-09
4221,3818,Family,2020-04-19
4222,8022,Friend,2018-02-27
4223,7263,Group,2020-07-29
4223,1175,Other,2019-12-04
4224,9931,Family,2015-03-01
4225,9931,Family,2015-03-01
4226,4838,Group,2017-12-24
4227,9980,Family,2019-02-26
4227,5790,Family,2018-04-14
4227,4844,Group,2016-10-14
4228,4366,Co-Worker,2020-04-06
4229,5746,Other,2019-06-09
4229,7706,Family,2016-06-02
4230,4314,Family,2020-02-02
4233,5387,Co-Worker,2015-01-22
4234,8004,Neighbor,2019-04-27
4234,8925,Other,2018-12-11
4234,7730,Family,2016-01-12
4235,8004,Neighbor,2019-04-27
4235,8925,Other,2018-12-11
4235,7730,Family,2016-01-12
4237,2522,Family,2016-07-27
4237,7923,Co-Worker,2017-11-27
4238,9090,Friend,2020-10-10
4239,7371,Co-Worker,2018-06-12
4239,3636,Group,2019-01-01
4239,2172,Neighbor,2018-01-08
4239,7566,Family,2019-06-08
4240,7703,Other,2016-12-28
4240,7324,Neighbor,2020-01-26
4240,8513,Group,2020-01-23
4240,1850,Neighbor,2019-06-24
4241,9001,Group,2016-08-22
4241,6701,Group,2015-07-29
4242,4952,Neighbor,2018-08-01
4242,9184,Family,2016-07-27
4242,6640,Friend,2017-02-15
4242,9566,Group,2019-05-31
4243,2517,Group,2020-05-06
4243,1251,Neighbor,2015-05-24
4244,1750,Other,2016-06-14
4245,3615,Other,2016-05-27
4245,5303,Family,2015-07-07
4245,9995,Friend,2017-07-23
4246,7805,Neighbor,2016-01-11
4246,3761,Other,2015-07-15
4246,3748,Neighbor,2017-03-10
4246,7541,Group,2016-07-27
4247,3331,Neighbor,2017-01-01
4247,6431,Group,2018-02-05
4247,7808,Other,2015-11-02
4247,5431,Neighbor,2015-08-06
4248,424,Other,2020-09-17
4248,7466,Other,2018-09-29
4248,5075,Family,2018-04-20
4251,4629,Friend,2017-04-14
4251,3605,Neighbor,2016-04-06
4251,2907,Neighbor,2017-05-28
4252,7943,Co-Worker,2018-02-27
4252,1291,Neighbor,2019-07-03
4253,4759,Co-Worker,2020-05-29
4253,4893,Co-Worker,2017-09-13
4253,1869,Other,2017-07-20
4255,4796,Neighbor,2018-01-26
4256,5525,Family,2015-03-10
4257,5525,Family,2015-03-10
4258,1586,Other,2015-06-23
4258,7381,Friend,2018-07-12
4260,3422,Other,2017-06-10
4260,9318,Neighbor,2019-02-26
4261,3443,Family,2017-05-02
4261,3746,Other,2016-01-13
4261,8047,Group,2018-10-18
4262,3861,Family,2018-07-31
4263,8147,Other,2017-08-18
4263,6981,Family,2015-04-30
4263,6759,Family,2019-10-31
4265,3087,Family,2019-09-19
4265,9449,Neighbor,2015-09-28
4267,7852,Family,2019-10-03
4267,8126,Co-Worker,2018-08-27
4267,2991,Group,2020-02-12
4267,3411,Neighbor,2015-04-01
4268,5871,Co-Worker,2020-11-19
4268,9358,Family,2018-10-23
4269,416,Other,2019-06-15
4269,8433,Group,2017-12-16
4269,9480,Group,2019-08-28
4269,5072,Co-Worker,2016-08-24
4270,416,Other,2019-06-15
4270,8433,Group,2017-12-16
4270,9480,Group,2019-08-28
4270,5072,Co-Worker,2016-08-24
4271,8215,Group,2019-04-16
4271,9773,Other,2018-02-10
4271,1211,Group,2017-01-29
4271,3818,Co-Worker,2018-08-11
4272,8215,Group,2019-04-16
4272,9773,Other,2018-02-10
4272,1211,Group,2017-01-29
4272,3818,Co-Worker,2018-08-11
4274,2388,Group,2015-01-26
4275,2460,Family,2018-01-04
4276,5662,Family,2017-05-16
4277,9698,Family,2018-08-03
4278,9698,Family,2018-08-03
4279,4378,Friend,2019-08-05
4279,4801,Group,2018-01-06
4279,8992,Other,2016-01-27
4279,8350,Family,2020-01-13
4280,5642,Other,2017-01-14
4280,8832,Neighbor,2019-02-16
4281,5642,Other,2017-01-14
4281,8832,Neighbor,2019-02-16
4284,8141,Family,2020-06-21
4284,3449,Family,2018-03-22
4285,295,Group,2018-04-21
4286,9601,Group,2019-10-23
4286,3023,Neighbor,2015-06-15
4286,9374,Neighbor,2015-02-11
4287,7430,Family,2020-08-03
4287,3245,Group,2016-11-18
4287,9109,Other,2019-04-03
4287,3444,Co-Worker,2019-02-12
4288,9056,Co-Worker,2015-02-10
4288,6689,Group,2017-01-29
4289,8425,Neighbor,2017-01-24
4289,9982,Co-Worker,2018-11-30
4289,2588,Co-Worker,2020-02-28
4290,9475,Co-Worker,2017-04-01
4290,9707,Group,2019-03-25
4291,8749,Friend,2016-10-15
4291,3903,Friend,2020-08-20
4292,4988,Friend,2020-05-01
4294,2245,Neighbor,2019-02-26
4295,2245,Neighbor,2019-02-26
4297,4357,Family,2020-09-20
4297,8798,Co-Worker,2019-09-02
4298,3490,Family,2020-12-30
4298,936,Group,2015-01-02
4298,9763,Other,2020-10-24
4299,7347,Group,2016-08-02
4299,3452,Co-Worker,2016-01-14
4299,4362,Co-Worker,2017-09-25
4299,480,Group,2018-01-19
4300,7725,Neighbor,2017-01-31
4301,6439,Neighbor,2015-04-29
4302,4889,Other,2020-05-25
4303,7645,Group,2017-08-14
4303,6147,Group,2016-12-12
4303,607,Other,2019-11-08
4303,1948,Group,2017-12-02
4305,5546,Group,2020-10-17
4305,4638,Friend,2019-06-01
4306,6470,Co-Worker,2017-07-01
4306,9819,Friend,2018-06-23
4307,9651,Neighbor,2019-11-25
4307,5779,Family,2017-09-29
4307,8682,Other,2019-02-06
4309,4939,Neighbor,2015-07-20
4309,8978,Co-Worker,2020-05-26
4309,3588,Family,2018-07-20
4309,5657,Co-Worker,2015-03-14
4310,4434,Neighbor,2015-03-09
4310,8829,Co-Worker,2015-08-07
4311,4434,Neighbor,2015-03-09
4311,8829,Co-Worker,2015-08-07
4312,3845,Family,2019-11-02
4312,2161,Group,2018-06-19
4312,5092,Group,2020-04-14
4313,954,Co-Worker,2017-12-22
4313,9010,Co-Worker,2016-05-08
4313,1193,Neighbor,2016-08-01
4313,7861,Co-Worker,2015-05-30
4314,7334,Neighbor,2019-07-21
4314,7765,Co-Worker,2018-03-25
4315,2424,Group,2018-04-10
4315,3190,Co-Worker,2020-09-23
4316,513,Other,2018-03-22
4316,2290,Friend,2019-08-02
4317,513,Other,2018-03-22
4317,2290,Friend,2019-08-02
4319,8547,Co-Worker,2017-12-15
