ua_id,user_agent,browser,browser_ver,device,device_os,device_osver,device_type,device_brand,device_model
1539,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),IE,9-0-None,Other,Windows,7-None-None,Computer,None,None
1540,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:37.0) Gecko/20100101 Firefox/37.0,Firefox,37-0-None,Mac,Mac OS X,10-9-None,Computer,Apple,Mac
1541,Mozilla/5.0 (Linux; Android 4.4.2; SM-T310 Build/KOT49H) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Safari/537.36,Chrome,45-0-2454,Samsung SM-T310,Android,4/4/02,Tablet,Samsung,SM-T310
1542,Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/40.0.2214.45 Safari/537.36,Chrome,40-0-2214,Other,Windows,8-1-None,Computer,None,None
1543,Mozilla/5.0 (Linux; Android 5.1.1; Nexus 10 Build/LMY48I) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Safari/537.36,Chrome,45-0-2454,Asus Nexus 10,Android,5/1/01,Tablet,Asus,Nexus10
1544,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/40.0.2214.115 Safari/537.36,Chrome,40-0-2214,Other,Windows,7-None-None,Computer,None,None
1545,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; TNJB; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,10-None-None,Computer,None,None
1546,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.107 Safari/537.36,Chrome,44-0-2403,Other,Windows,7-None-None,Computer,None,None
1547,Mozilla/5.0 (X11; CrOS x86_64 7077.123.0) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.155 Safari/537.36,Chrome,44-0-2403,Other,Chrome OS,7077-123-0,Computer,None,None
1548,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),IE,9-0-None,Other,Windows,7-None-None,Computer,None,None
1549,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; 360SE),IE,10-0-None,Other,Windows,7-None-None,Computer,None,None
1550,Mozilla/5.0 (Linux; Android 4.4.2; QMV7A Build/KOT49H) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Safari/537.36,Chrome,45-0-2454,QMV7A,Android,4/4/02,Tablet,Generic_Android_Tablet,QMV7A
1551,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53,Mobile Safari,7-0-None,iPhone,iOS,7-0-4,Phone,Apple,iPhone
1552,Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.157 Safari/537.36,Chrome,44-0-2403,Other,Windows,Vista-None-None,Computer,None,None
1553,Mozilla/5.0 (Linux; Android 5.0; SAMSUNG-SM-N900A Build/LRX21V) AppleWebKit/537.36 (KHTML like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36,Samsung Internet,2-1-None,Samsung SM-N900A,Android,5-0-None,Tablet,Samsung,SM-N900A
1554,Mozilla/5.0 (Linux; Android 4.4.4; XT1080 Build/SU6-7.2) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36,Chrome Mobile,45-0-2454,XT1080,Android,4/4/04,Tablet,Motorola,XT1080
1555,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,7-None-None,Computer,None,None
1556,Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) GSA/6.0.51363 Mobile/12F69 Safari/600.1.4,Google,6-0-51363,iPad,iOS,8-3-None,Tablet,Apple,iPad
1557,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; MALNJS; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,8-1-None,Computer,None,None
1558,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Maxthon/4.4.6.2000 Chrome/30.0.1599.101 Safari/537.36,Maxthon,4/4/06,Other,Windows,7-None-None,Computer,None,None
1559,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; ASJB; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,8-1-None,Computer,None,None
1560,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML like Gecko) Version/7.0.1 Safari/537.73.11,Safari,7-0-1,Mac,Mac OS X,10/9/01,Computer,Apple,Mac
1561,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/7.0; TNJB; 1ButtonTaskbar),IE,11-0-None,Other,Windows,8-None-None,Computer,None,None
1562,Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/36.0.1985.125 Safari/537.36,Chrome,36-0-1985,Other,Windows,8-1-None,Computer,None,None
1563,Mozilla/5.0 (Windows Phone 8.1; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; NOKIA; Lumia 635) like Gecko,IE Mobile,11-0-None,Lumia 635,Windows Phone,8-1-None,Phone,Nokia,Lumia635
1564,Mozilla/5.0 (iPad; CPU OS 5_0_1 like Mac OS X) AppleWebKit/534.46 (KHTML like Gecko) Version/5.1 Mobile/9A405 Safari/7534.48.3,Mobile Safari,5-1-None,iPad,iOS,5-0-1,Tablet,Apple,iPad
1565,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0,Firefox,35-0-None,Mac,Mac OS X,10-10-None,Computer,Apple,Mac
1566,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2272.101 Safari/537.36,Chrome,41-0-2272,Other,Windows,7-None-None,Computer,None,None
1567,Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-N910P Build/LMY47X) AppleWebKit/537.36 (KHTML like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36,Samsung Internet,2-1-None,Samsung SM-N910P,Android,5/1/01,Tablet,Samsung,SM-N910P
1568,Mozilla/5.0 (Windows NT 6.1; rv:33.0) Gecko/20100101 Firefox/33.0,Firefox,33-0-None,Other,Windows,7-None-None,Computer,None,None
1569,Mozilla/5.0 (iPad; CPU OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) Mobile/12H321 [Pinterest/iOS],Pinterest,None-None-None,iPad,iOS,8/4/01,Tablet,Apple,iPad
1570,Mozilla/5.0 (Linux; Android 5.0.1; LGLK430 Build/LRX21Y) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/38.0.2125.102 Safari/537.36,Chrome Mobile WebView,38-0-2125,LGLK430,Android,5-0-1,Tablet,LG,LK430
1571,Mozilla/5.0 (iPad; CPU OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) Mobile/12H321 Safari,Mobile Safari,None-None-None,iPad,iOS,8/4/01,Tablet,Apple,iPad
1572,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/8.0; 1ButtonTaskbar),IE,11-0-None,Other,Windows,8-None-None,Computer,None,None
1573,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML like Gecko) Chrome/43.0.2357.134 Safari/537.36,Chrome,43-0-2357,Mac,Mac OS X,10/10/05,Computer,Apple,Mac
1574,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; NP08; NP08; MAAU; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,7-None-None,Computer,None,None
1575,Mozilla/5.0 (Windows NT 5.1; rv:37.0) Gecko/20100101 Firefox/37.0,Firefox,37-0-None,Other,Windows,XP-None-None,Computer,None,None
1576,Mozilla/5.0 (Linux; Android 4.4.2; SM-T217S Build/KOT49H) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Safari/537.36,Chrome,45-0-2454,Samsung SM-T217S,Android,4/4/02,Tablet,Samsung,SM-T217S
1577,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; EIE10;ENUSMSE; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,7-None-None,Computer,None,None
1578,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0,Firefox,33-0-None,Other,Windows,8-None-None,Computer,None,None
1579,Mozilla/5.0 (Windows NT 5.1; rv:35.0) Gecko/20100101 Firefox/35.0,Firefox,35-0-None,Other,Windows,XP-None-None,Computer,None,None
1580,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/38.0.2125.111 Safari/537.36,Chrome,38-0-2125,Other,Windows,7-None-None,Computer,None,None
1581,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0,Firefox,37-0-None,Other,Ubuntu,None-None-None,Computer,None,None
1582,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/34.0.1847.76 Safari/537.36,Chrome,34-0-1847,Other,Linux,None-None-None,Computer,None,None
1583,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/42.0.2311.152 Safari/537.36 LBBROWSER,Chrome,42-0-2311,Other,Windows,XP-None-None,Computer,None,None
1584,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.157 Safari/537.36,Chrome,44-0-2403,Mac,Mac OS X,10/9/04,Computer,Apple,Mac
1585,Mozilla/5.0 (Linux; Android 5.1; XT1254 Build/SU3TL-39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36,Chrome Mobile,45-0-2454,XT1254,Android,5-1-None,Tablet,Motorola,XT1254
1586,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/46.0.2490.13 Safari/537.36,Chrome,46-0-2490,Other,Windows,8-1-None,Computer,None,None
1587,Mozilla/5.0 (Windows NT 6.2; Win64; x64; Trident/7.0; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,8-None-None,Computer,None,None
1588,Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/37.0.2062.124 Safari/537.36,Chrome,37-0-2062,Other,Windows,8-1-None,Computer,None,None
1589,Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) GSA/7.0.55539 Mobile/12B440 Safari/600.1.4,Google,7-0-55539,iPad,iOS,8/1/02,Tablet,Apple,iPad
1590,Mozilla/5.0 (MSIE 10.0; Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,7-None-None,Computer,None,None
1591,Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) CriOS/44.0.2403.67 Mobile/12F69 Safari/600.1.4,Chrome Mobile iOS,44-0-2403,iPad,iOS,8-3-None,Tablet,Apple,iPad
1592,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.155 Safari/537.36 OPR/31.0.1889.174,Opera,31-0-1889,Other,Windows,XP-None-None,Computer,None,None
1593,Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/43.0.2357.124 Safari/537.36,Chrome,43-0-2357,Other,Windows,8-1-None,Computer,None,None
1594,Mozilla/5.0 (Linux; Android 5.0.1; SAMSUNG-SGH-I337 Build/LRX22C) AppleWebKit/537.36 (KHTML like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36,Samsung Internet,2-1-None,Samsung SGH-I337,Android,5-0-1,Tablet,Samsung,SGH-I337
1595,Mozilla/5.0 (Linux; Android 4.4.3; KFASWI Build/KTU84M) AppleWebKit/537.36 (KHTML like Gecko) Silk/44.1.81 like Chrome/44.0.2403.128 Safari/537.36,Amazon Silk,44-1-81,Kindle,Android,4/4/03,Computer,Amazon,Kindle
1596,Mozilla/5.0 (X11; CrOS armv7l 7077.111.0) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.125 Safari/537.36,Chrome,44-0-2403,Other,Chrome OS,7077-111-0,Computer,None,None
1597,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/36.0.1985.67 Safari/537.36,Chrome,36-0-1985,Other,Windows,7-None-None,Computer,None,None
1598,Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25,Mobile Safari,6-0-None,iPad,iOS,6-0-None,Tablet,Apple,iPad
1599,Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/35.0.1916.114 Safari/537.36,Chrome,35-0-1916,Other,Windows,8-1-None,Computer,None,None
1600,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,Firefox,36-0-None,Other,Windows,8-1-None,Computer,None,None
1601,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML like Gecko) Chrome/43.0.2357.134 Safari/537.36,Chrome,43-0-2357,Mac,Mac OS X,10/10/03,Computer,Apple,Mac
1602,Mozilla/5.0 (Linux; Android 5.0.2; SAMSUNG SM-T800 Build/LRX22G) AppleWebKit/537.36 (KHTML like Gecko) SamsungBrowser/3.0 Chrome/38.0.2125.102 Safari/537.36,Samsung Internet,3-0-None,Samsung SM-T800,Android,5-0-2,Tablet,Samsung,SM-T800
1603,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.125 Safari/537.36,Chrome,44-0-2403,Mac,Mac OS X,10/10/03,Computer,Apple,Mac
1604,Mozilla/5.0 (Linux; Android 5.0; SM-G900V Build/LRX21T) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.133 Mobile Safari/537.36,Chrome Mobile,44-0-2403,Samsung SM-G900V,Android,5-0-None,Tablet,Samsung,SM-G900V
1605,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; MAGWJS; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,10-None-None,Computer,None,None
1606,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/38.0.2125.122 Safari/537.36,Chrome,38-0-2125,Other,Windows,7-None-None,Computer,None,None
1607,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; Touch; MALNJS; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,8-1-None,Computer,None,None
1608,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML like Gecko) Chrome/43.0.2357.130 Safari/537.36,Chrome,43-0-2357,Mac,Mac OS X,10/10/03,Computer,Apple,Mac
1609,Mozilla/5.0 (Windows NT 10.0; Win64; x64; Trident/7.0; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,10-None-None,Computer,None,None
1610,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; ATT-IE11; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,7-None-None,Computer,None,None
1611,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML like Gecko) Chrome/43.0.2357.130 Safari/537.36,Chrome,43-0-2357,Mac,Mac OS X,10/9/05,Computer,Apple,Mac
1612,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/37.0.2062.103 Safari/537.36,Chrome,37-0-2062,Other,Windows,7-None-None,Computer,None,None
1613,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.155 Safari/537.36 OPR/31.0.1889.174,Opera,31-0-1889,Mac,Mac OS X,10/10/05,Computer,Apple,Mac
1614,Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.85 Safari/537.36,Chrome,45-0-2454,Other,Linux,None-None-None,Computer,None,None
1615,Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/35.0.1916.153 Safari/537.36 SE 2.X MetaSr 1.0,Sogou Explorer,1-0-None,Other,Windows,8-1-None,Computer,None,None
1616,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7) AppleWebKit/534.48.3 (KHTML like Gecko) Version/5.1 Safari/534.48.3,Safari,5-1-None,Mac,Mac OS X,10-7-None,Computer,Apple,Mac
1617,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729),IE,11-0-None,Other,Windows,8-None-None,Computer,None,None
1618,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/46.0.2490.13 Safari/537.36,Chrome,46-0-2490,Other,Windows,7-None-None,Computer,None,None
1619,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/35.0.1916.114 Safari/537.36,Chrome,35-0-1916,Other,Windows,7-None-None,Computer,None,None
1620,Mozilla/5.0 (Windows NT 6.1; rv:32.0) Gecko/20100101 Firefox/32.0,Firefox,32-0-None,Other,Windows,7-None-None,Computer,None,None
1621,Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) GSA/8.0.57838 Mobile/12H321 Safari/600.1.4,Google,8-0-57838,iPhone,iOS,8/4/01,Phone,Apple,iPhone
1622,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.155 Safari/537.36,Chrome,44-0-2403,Mac,Mac OS X,10/10/01,Computer,Apple,Mac
1623,Mozilla/5.0 (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) GSA/7.0.55539 Mobile/12D508 Safari/600.1.4,Google,7-0-55539,iPad,iOS,8-2-None,Tablet,Apple,iPad
1624,Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53,Mobile Safari,7-0-None,iPhone,iOS,7-1-None,Phone,Apple,iPhone
1625,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0; MSN 9.0;MSN 9.1;MSN 9.6;MSN 10.0;MSN 10.2;MSN 10.5;MSN 11;MSN 11.5; MSNbMSNI; MSNmen-us; MSNcOTH) like Gecko,IE,11-0-None,Other,Windows,7-None-None,Computer,None,None
1626,Mozilla/5.0 (Windows NT 5.1; rv:36.0) Gecko/20100101 Firefox/36.0,Firefox,36-0-None,Other,Windows,XP-None-None,Computer,None,None
1627,Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/42.0.0.9895 Safari/537.36,Chrome,42-0-0,Other,Windows,10-None-None,Computer,None,None
1628,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/7.0; 1ButtonTaskbar),IE,11-0-None,Other,Windows,8-None-None,Computer,None,None
1629,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/38.0.2125.102 Safari/537.36,Chrome,38-0-2125,Other,Linux,None-None-None,Computer,None,None
1630,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/43.0.2357.124 YaBrowser/15.7.2357.2877 Safari/537.36,Yandex Browser,15-7-2357,Other,Windows,7-None-None,Computer,None,None
1631,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,Firefox,27-0-None,Other,Windows,7-None-None,Computer,None,None
1632,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; BOIE9;ENUSMSNIP; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,7-None-None,Computer,None,None
1633,Mozilla/5.0 AppleWebKit/999.0 (KHTML like Gecko) Chrome/99.0 Safari/999.0,Chrome,99-0-None,Other,Other,None-None-None,Computer,None,None
1634,Mozilla/5.0 (X11; OpenBSD amd64; rv:28.0) Gecko/20100101 Firefox/28.0,Firefox,28-0-None,Other,OpenBSD,None-None-None,Computer,None,None
1635,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),IE,10-0-None,Other,Windows,7-None-None,Computer,None,None
1636,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/538.1 (KHTML like Gecko) PhantomJS/2.0.0 Safari/538.1,PhantomJS,2-0-0,Other,Windows,7-None-None,Computer,None,None
1637,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; MAGWJS; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,8-1-None,Computer,None,None
1638,Mozilla/5.0 (Linux; Android 4.4.2; GT-N5110 Build/KOT49H) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Safari/537.36,Chrome,45-0-2454,Samsung GT-N5110,Android,4/4/02,Tablet,Samsung,GT-N5110
1639,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/39.0.2171.71 Safari/537.36,Chrome,39-0-2171,Other,Windows,7-None-None,Computer,None,None
1640,Mozilla/5.0 (iPad; CPU OS 8_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) CriOS/45.0.2454.68 Mobile/12B410 Safari/600.1.4,Chrome Mobile iOS,45-0-2454,iPad,iOS,8-1-None,Tablet,Apple,iPad
1641,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.7) Gecko/20150824 Firefox/31.9 PaleMoon/25.7.0,Pale Moon,25-7-0,Other,Windows,7-None-None,Computer,None,None
1642,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:31.0) Gecko/20100101 Firefox/31.0,Firefox,31-0-None,Mac,Mac OS X,10-10-None,Computer,Apple,Mac
1643,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:39.0) Gecko/20100101 Firefox/39.0,Firefox,39-0-None,Other,Ubuntu,None-None-None,Computer,None,None
1644,Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/31.0.1650.63 Safari/537.36,Chrome,31-0-1650,Other,Windows,8-None-None,Computer,None,None
1645,Mozilla/5.0 (iPhone; CPU iPhone OS 9_0 like Mac OS X) AppleWebKit/601.1.46 (KHTML like Gecko) Version/9.0 Mobile/13A4325c Safari/601.1,Mobile Safari,9-0-None,iPhone,iOS,9-0-None,Phone,Apple,iPhone
1646,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/32.0.1700.107 Safari/537.36,Chrome,32-0-1700,Other,Windows,7-None-None,Computer,None,None
1647,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; MS-RTC LM 8; InfoPath.3),IE,8-0-None,Other,Windows,7-None-None,Computer,None,None
1648,Mozilla/5.0 (Linux; Android 4.4.2; RCT6203W46 Build/KOT49H) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/30.0.0.0 Safari/537.36,Chrome Mobile WebView,30-0-0,RCT6203W46,Android,4/4/02,Tablet,RCA,RCT6203W46
1649,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML like Gecko) Chrome/38.0.2125.101 Safari/537.36,Chrome,38-0-2125,Mac,Mac OS X,10/10/00,Computer,Apple,Mac
1650,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.155 Safari/537.36,Chrome,44-0-2403,Other,Windows,XP-None-None,Computer,None,None
1651,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,Firefox,31-0-None,Mac,Mac OS X,10-9-None,Computer,Apple,Mac
1652,Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.157 Safari/537.36,Chrome,44-0-2403,Other,Windows,8-1-None,Computer,None,None
1653,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML like Gecko) Chrome/38.0.2125.122 Safari/537.36,Chrome,38-0-2125,Mac,Mac OS X,10/6/08,Computer,Apple,Mac
1654,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; Tablet PC 2.0),IE,8-0-None,Other,Windows,7-None-None,Computer,None,None
1655,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; EIE10;ENUSWOL; rv:11.0) like Gecko,IE,11-0-None,Other,Windows,7-None-None,Computer,None,None
1656,Mozilla/5.0 (Linux; Android 4.4.4; en-us; SAMSUNG SM-N910T Build/KTU84P) AppleWebKit/537.36 (KHTML like Gecko) Version/2.0 Chrome/34.0.1847.76 Mobile Safari/537.36,Chrome Mobile WebView,34-0-1847,Samsung SM-N910T,Android,4/4/04,Tablet,Samsung,SM-N910T
1657,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/39.0.2171.95 Safari/537.36,Chrome,39-0-2171,Other,Linux,None-None-None,Computer,None,None
1658,Mozilla/5.0 (Linux; Android 4.4.2; RCT6203W46 Build/KOT49H) AppleWebKit/537.36 (KHTML like Gecko) Chrome/45.0.2454.84 Safari/537.36,Chrome,45-0-2454,RCT6203W46,Android,4/4/02,Tablet,RCA,RCT6203W46
1659,Mozilla/5.0 (Linux; U; Android 4.0.4; en-ca; KFJWI Build/IMM76D) AppleWebKit/537.36 (KHTML like Gecko) Silk/3.68 like Chrome/39.0.2171.93 Safari/537.36,Amazon Silk,3-68-None,"Kindle Fire HD 8.9"" WiFi",Android,4-0-4,Computer,Amazon,"KindleFireHD8.9""WiFi"
