customer_id,device
3916,210319-458097
3916,754149-642085
3916,258203-698079
3916,398425-383085
3917,179314-424105
3917,681165-585015
3917,750389-456068
3917,954479-684063
3920,371033-722090
3920,145421-131032
3920,294402-589013
3920,411370-537046
3921,812452-332014
3921,638037-193008
3921,664220-771046
3921,745203-207075
3922,812452-332014
3922,638037-193008
3922,664220-771046
3922,745203-207075
3923,813527-393046
3925,491411-559070
3925,593417-425029
3925,214349-622010
3925,201096-634037
3926,305075-641012
3926,424375-497003
3926,208452-435031
3926,791480-599064
3927,300270-591085
3928,584410-381064
3928,643156-234070
3928,685480-540062
3929,814217-526088
3929,478320-267090
3929,839340-239103
3929,032014-236064
3930,276495-552081
3930,396205-760014
3932,551320-622019
3932,607045-716097
3932,992058-651024
3932,379420-133057
3933,920177-544035
3933,843217-322094
3933,217314-536020
3933,611394-112097
3934,813215-399106
3934,425362-256104
3934,085203-126035
3934,987188-378035
3935,813215-399106
3935,425362-256104
3935,085203-126035
3935,987188-378035
3937,006548-213021
3938,009362-424038
3939,849203-732068
3939,077402-456036
3940,984432-665017
3940,694056-603070
3940,155096-705094
3940,631239-674022
3941,870318-377109
3941,209487-423024
3941,204500-627019
3941,690436-180018
3942,070137-180053
3942,325118-517078
3942,405306-488033
3943,845501-361108
3943,451219-673003
3944,359416-682043
3944,010405-372040
3944,510528-138064
3945,359416-682043
3945,010405-372040
3945,510528-138064
3946,529266-127015
3946,284286-606065
3947,694056-421108
3948,135175-602032
3948,470358-352109
3949,197517-519044
3949,387466-177001
3949,936168-641004
3949,067232-583040
3950,473035-357051
3950,952101-304082
3951,134353-194080
3952,134353-194080
3953,082353-133069
3953,078307-698096
3953,701390-702059
3954,371327-660005
3956,499118-291022
3956,301403-245010
3958,270522-630070
3958,114486-496089
3958,826197-702054
3959,542135-748087
3959,192225-179086
3960,028460-378102
3960,991431-542070
3961,779076-733110
3961,833396-708017
3963,865253-391098
3963,482534-249020
3964,197234-710008
3964,709284-137027
3965,004350-671065
3965,816490-195097
3965,534042-189049
3966,696143-439021
3966,698038-176043
3966,136548-386031
3966,312009-489096
3967,832335-205021
3967,664183-482020
3967,036277-365077
3968,832376-758038
3969,319201-174065
3969,917246-620085
3969,763373-665079
3971,054231-535093
3971,221095-655022
3971,370180-272097
3972,884190-508065
3973,646078-129019
3973,148111-500019
3973,612106-744108
3973,949311-447084
3974,946227-592085
3974,261496-701096
3977,167376-583061
3978,091211-367085
3978,637195-674018
3978,907536-511084
3979,757203-218103
3979,580249-134031
3979,464132-676046
3980,850338-404098
3980,441330-691082
3980,296187-198029
3980,438046-700034
3981,850338-404098
3981,441330-691082
3981,296187-198029
3981,438046-700034
3982,814351-573028
3982,712334-207036
3983,154528-218003
3983,871104-667100
3984,929122-658080
3984,330114-190009
3984,268045-458000
3985,283540-765046
3987,115524-524059
3987,863100-496058
3988,179325-326075
3988,027471-339074
3988,293471-559107
3989,985040-558106
3989,677393-256071
3990,567366-585000
3990,673273-697079
3990,702337-233080
3990,782326-469082
3991,822032-496020
3992,822032-496020
3993,052203-470022
3993,347130-674103
3993,245016-349029
3993,733190-775095
3994,112051-604050
3995,248091-408031
3995,147097-587052
3995,554520-546043
3995,735543-691078
3996,258490-502081
3996,337000-590076
3996,263119-354043
3997,349292-538081
3998,355520-707049
3999,847262-548108
3999,607222-318073
4001,753415-156017
4001,295255-539101
4001,978416-355064
4002,650113-166027
4002,461338-678015
4002,573401-270001
4002,294029-177037
4003,391094-489002
4003,574542-503070
4003,909449-358024
4004,249059-200098
4004,893099-567026
4004,728235-387025
4005,496398-582008
4005,633284-655103
4005,405316-729010
4006,241369-707015
4007,241369-707015
4008,799481-660026
4008,035083-563056
4008,771365-142085
4010,177221-462007
4010,312009-489096
4011,177221-462007
4011,312009-489096
4013,769141-313031
4014,249425-737012
4014,794423-432098
4015,249425-737012
4015,794423-432098
4016,580231-259048
4016,315523-293057
4016,267164-463044
4019,679135-464030
4019,779328-717103
4019,350444-629011
4019,442028-699089
4020,552550-500042
4020,160097-463009
4021,462395-254002
4021,818382-776033
4022,462395-254002
4022,818382-776033
4023,258195-300051
4023,148111-500019
4023,385206-534048
4023,531148-759017
4024,764462-301017
4024,022310-700088
4025,695477-178020
4025,252453-430028
4026,408347-215006
4027,433520-470098
4028,741376-251043
4028,637281-518011
4029,815278-448038
4029,911060-642048
4029,258124-553043
4030,954009-582108
4031,167496-527035
4032,910386-343060
4032,388220-193104
4033,053122-169003
4033,370151-500074
4033,083271-298055
4033,351517-216080
4034,483153-350090
4034,464092-365044
4034,143135-378005
4036,767098-237043
4036,530438-740020
4036,950173-199010
4036,362515-686009
4037,756209-688018
4037,425362-256104
4037,428030-145062
4037,507239-302066
4038,368460-650072
4039,368460-650072
4041,311277-417032
4041,491226-636032
4041,268109-459009
4041,140141-407003
4042,248047-722073
4042,395209-219052
4043,976413-514023
4043,959118-128056
4043,415366-662025
4044,135520-560033
4044,232244-730014
4044,015441-491063
4044,822130-553039
4045,135520-560033
4045,232244-730014
4045,015441-491063
4045,822130-553039
4048,377546-586109
4048,579211-480101
4048,453358-485020
4048,489092-247008
4049,881415-635054
4049,184202-167017
4050,881415-635054
4050,184202-167017
4051,795498-513071
4051,271472-325108
4051,110503-188055
4052,487115-329076
4052,146135-416043
4052,149317-398060
4052,440116-281022
4053,746060-514008
4055,780217-182074
4055,678539-433107
4056,043315-147047
4056,735227-130110
4056,246395-320043
4058,576162-468011
4059,326037-552012
4059,165190-603067
4060,696539-341096
4060,563211-678007
4061,703480-460103
4061,486002-676071
4061,507375-495013
4061,720038-218021
4062,915392-340075
4062,597346-346008
4062,117300-485104
4064,970214-124099
4065,970214-124099
4066,684073-770004
4066,270063-518027
4066,040089-616004
4066,171292-388042
4067,348128-693107
4067,656328-150054
4068,659314-654060
4068,958465-150066
4068,369182-472064
4068,263528-367084
4069,780389-422076
4069,749367-404071
4069,699067-238096
4069,006548-213021
4071,555386-448029
4072,555386-448029
4073,188489-182056
4073,094159-486066
4073,993106-716028
4074,918169-226077
4075,081236-616062
4075,407429-350053
4075,172134-514035
4077,953329-214045
4077,625168-523015
4078,312019-209036
4078,616337-655044
4079,787181-560045
4079,682506-728061
4080,311408-670046
4080,685094-120071
4080,681142-697104
4082,343388-456096
4085,685542-274015
4085,318352-619047
4086,836331-520109
4087,301017-347029
4087,424311-461033
4088,994497-531110
4088,585334-680016
4088,261496-701096
4088,309487-418030
4089,441045-538095
4089,508521-419059
4090,241369-707015
4091,055099-406050
4091,323206-296050
4091,766012-415074
4092,146135-416043
4092,543349-570093
4092,923445-224087
4093,903321-299024
4093,085309-634008
4093,602097-758053
4094,644427-162037
4094,320503-355010
4094,417436-292071
4095,865348-122095
4095,549293-321053
4096,240505-671049
4096,563439-140003
4096,125413-471103
4096,385471-205027
4097,240505-671049
4097,563439-140003
4097,125413-471103
4097,385471-205027
4098,793131-473035
4098,093092-453075
4099,679093-436096
4099,604391-512106
4100,609015-774055
4100,117278-737039
4100,871541-510095
4100,277527-228027
4102,483529-222062
4102,189043-566003
4102,742094-370034
4103,830089-726089
4103,876417-697018
4103,981152-401082
4104,830089-726089
4104,876417-697018
4104,981152-401082
4106,789382-446036
4106,556123-193037
4107,502448-152016
4107,900415-269029
4109,214532-133088
4110,890296-775068
4110,672104-500071
4111,339537-352037
4111,461083-341053
4111,672543-255102
4112,003498-664055
4112,665176-203072
4112,591302-757046
4112,636245-223078
4114,358516-511041
4114,109358-146023
4114,953009-739082
4116,995299-497000
4116,085203-126035
4122,155129-196046
4122,773059-442011
4123,141333-485014
4123,397402-183109
4124,468000-161063
4124,933483-323032
4124,547223-351032
4125,918302-274101
4125,685094-120071
4125,667171-723072
4126,320225-400052
4126,490002-133027
4126,493257-550102
4126,012030-434097
4127,320225-400052
4127,490002-133027
4127,493257-550102
4127,012030-434097
4128,785508-114026
4129,724095-725081
4131,456549-380048
4132,375410-657015
4134,287046-202102
4134,814538-702110
4134,606329-127004
4135,522025-521052
4135,535005-633096
4136,061331-774079
4136,101288-316080
4137,110255-233075
4137,620500-320033
4137,412297-542003
4137,327002-218015
4139,838170-284002
4139,419257-323053
4140,755041-290043
4140,424302-165063
4140,740016-639098
4140,559016-404001
4142,863100-496058
4144,014497-526052
4147,182544-422058
4148,182544-422058
4150,431284-669104
4150,568112-763035
4151,141333-485014
4151,666538-397101
4154,485037-143059
4154,263075-350016
4155,968227-313109
4155,350098-714010
4156,105029-559106
4156,130423-770043
4156,706373-213063
4156,252346-276077
4157,520189-656058
4157,767277-339080
4157,727077-564072
4158,312514-208002
4158,812311-483049
4158,570255-347062
4159,312514-208002
4159,812311-483049
4159,570255-347062
4160,338316-744110
4160,349008-335040
4160,764475-588095
4160,943450-157103
4161,352046-192061
4161,507028-617071
4161,132257-469097
4161,833043-422082
4162,352046-192061
4162,507028-617071
4162,132257-469097
4162,833043-422082
4163,115061-305017
4163,770066-390067
4164,067078-750022
4165,959310-152022
4166,285369-697063
4166,694056-603070
4166,137367-212040
4166,555305-268088
4167,711513-748087
4167,846042-672085
4167,693022-740060
4167,604522-534081
4168,647129-621090
4169,647129-621090
4170,403245-298103
4170,120292-181009
4171,532189-617107
4171,111277-295067
4172,120315-571059
4172,445273-457004
4172,653186-520050
4172,863456-675028
4173,780124-597087
4173,659078-471095
4175,933423-261068
4176,933423-261068
4177,313486-702037
4177,019214-681005
4179,877329-749052
4181,367283-584092
4182,354248-467110
4182,365333-219064
4183,648440-166110
4183,286415-549054
4183,564100-584033
4183,615435-610006
4184,648440-166110
4184,286415-549054
4184,564100-584033
4184,615435-610006
4186,798255-185103
4186,829449-664047
4187,216098-334007
4187,731097-353014
4187,552542-364033
4188,139362-541040
4190,900405-508085
4190,086339-353065
4190,012212-584007
4190,580017-596053
4191,027471-339074
4191,476399-666007
4192,027471-339074
4192,476399-666007
4193,746449-444031
4193,066428-619104
4193,601205-472017
4194,233467-667010
4194,588465-311063
4196,358412-293048
4197,285173-678034
4197,135453-232031
4197,810316-773097
4197,398521-152042
4198,166011-644101
4198,441546-175013
4198,936155-200086
4198,117278-737039
4199,069034-340090
4199,255388-488088
4199,323417-592089
4199,392025-498070
4200,347456-276105
4200,961354-587084
4201,763506-270008
4201,057498-701063
4202,240007-562018
4202,269355-694044
4202,482536-377060
4202,828188-154075
4203,218381-674072
4203,958515-719043
4203,193426-145068
4203,825361-634006
4204,537520-397040
4204,355461-605074
4204,740467-456045
4205,349008-335040
4205,287013-725073
4205,570296-252104
4206,588449-567012
4206,818508-526024
4206,349239-759104
4207,293543-507031
4210,572346-594103
4210,962059-740042
4211,633018-279082
4211,819444-775059
4211,214381-155105
4211,533351-682066
4212,048410-316080
4212,704181-608000
4212,076007-585010
4212,787073-215061
4213,512209-630071
4213,043315-147047
4213,479069-536062
4213,601005-253035
4214,512209-630071
4214,043315-147047
4214,479069-536062
4214,601005-253035
4215,430442-609052
4215,888304-359096
4215,507164-714090
4217,981165-633089
4217,982435-317005
4218,931529-409009
4219,029470-766078
4219,697385-346016
4219,580249-134031
4220,029470-766078
4220,697385-346016
4220,580249-134031
4222,564304-614084
4222,743302-556069
4223,276204-663037
4223,712492-476072
4223,588410-154015
4223,930062-426105
4224,558233-631016
4224,689276-588103
4224,480323-569054
4225,558233-631016
4225,689276-588103
4225,480323-569054
4227,733470-255083
4228,994207-581070
4228,345372-487032
4228,352095-743027
4229,346541-312068
4230,931455-262057
4230,908259-540017
4230,714335-240013
4231,154473-665011
4231,298061-436088
4231,613392-161092
4232,276165-328105
4232,033012-450031
4232,420372-176008
4233,530047-147072
4233,390303-632075
4233,572220-111053
4233,759456-578039
4234,029322-583083
4234,996162-260026
4234,250485-413071
4235,029322-583083
4235,996162-260026
4235,250485-413071
4236,454180-617017
4237,636325-768096
4237,561255-407027
4237,965182-157032
4239,358104-361004
4239,728015-236029
4241,197490-258020
4241,658499-171097
4241,257273-339076
4242,900399-763069
4242,222477-737106
4242,495256-484066
4242,271472-325108
4243,429131-491046
4244,729140-361014
4245,384243-564105
4246,995103-659059
4246,150115-327067
4246,138145-436008
4246,214210-526043
4247,001432-413012
4248,743302-556069
4251,690456-650069
4251,711107-376029
4251,617441-527073
4251,665135-512025
4254,295289-356072
4254,833029-158060
4255,700544-151052
4255,677272-337099
4256,775178-176057
4256,396326-359040
4257,775178-176057
4257,396326-359040
4258,137367-212040
4259,427230-281062
4259,634494-475055
4259,848239-379102
4259,326476-164082
4260,790286-244007
4260,171444-362013
4262,160176-276037
4263,886055-473021
4263,475150-165023
4263,048422-485062
4264,935133-281002
4264,891069-546080
4264,214381-155105
4265,256545-310045
4265,650364-323030
4266,363311-367063
4266,969415-124002
4266,403245-298103
4266,146362-610022
4267,027409-689011
4267,554520-546043
4267,684073-770004
4268,623087-421026
4269,717393-747090
4270,717393-747090
4274,352350-176080
4274,996032-671042
4274,178458-495065
4275,716248-405077
4275,543115-770058
4275,502301-434072
4275,461083-341053
4276,251358-444018
4276,492440-691003
4276,804009-140033
4276,823471-776011
4277,763480-400091
4278,763480-400091
4279,525141-635070
4279,493416-301094
4279,063306-131062
4279,552442-548085
4283,604130-712000
4283,645377-247039
4283,055524-426006
4283,901370-490074
4285,959118-128056
4285,400127-590071
4285,183274-717097
4287,238397-189072
4288,007129-426024
4288,807386-483060
4288,838054-557024
4289,092482-551020
4289,131023-709058
4289,282351-620033
4289,400050-736064
4290,011433-711084
4293,020097-663080
4293,228068-435022
4293,868326-420052
4293,628224-249063
4296,238369-355041
4296,921507-231096
4297,951512-592058
4297,289094-422087
4297,314420-389001
4297,585267-148060
4298,483133-323042
4298,631043-499105
4298,482536-377060
4298,850404-397082
4300,410099-471068
4300,902517-455039
4301,352158-343071
4303,202488-370067
4303,440206-465036
4304,346442-157006
4304,729498-661093
4304,049206-725065
4304,412540-722020
4306,719002-746050
4306,175191-131031
4306,411246-278046
4306,945355-289002
4307,884190-508065
4307,006391-735025
4307,498440-458051
4308,699177-688083
4308,436409-413006
4308,737425-621024
4308,626137-725008
4310,317262-704039
4310,057262-662051
4310,137208-447100
4311,317262-704039
4311,057262-662051
4311,137208-447100
4312,109358-146023
4312,199059-222069
4312,908414-155023
4312,792400-162101
4313,516321-188065
4313,198295-149034
4313,636432-198095
4313,846218-603045
4315,562293-531054
4315,580231-259048
4315,367119-234038
4315,663275-460057
4316,914418-585066
4316,649459-387042
4316,242185-234082
4317,914418-585066
4317,649459-387042
4317,242185-234082
4318,783466-644019
4318,213180-291054
4318,753415-156017
4321,705299-278092
4321,259451-350077
4321,132297-120050
4323,891069-546080
4323,674146-490005
