ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2451439,68859,34,51418,788352,4839,15326,2,11,53962,14,39.27,53.79,6.45,4.51,90.30,549.78,753.06,6.00,4.51,85.79,91.79,-463.99
2451496,54958,34,33372,190214,6256,33498,10,189,56508,80,72.68,111.20,48.92,0.00,3913.60,5814.40,8896.00,156.54,0.00,3913.60,4070.14,-1900.80
2451534,66460,34,34839,1872355,3471,3387,1,5,56918,84,68.65,83.75,61.13,0.00,5134.92,5766.60,7035.00,0.00,0.00,5134.92,5134.92,-631.68
2451331,29667,34,968,639605,6242,8526,1,205,57456,93,52.65,81.08,77.02,0.00,7162.86,4896.45,7540.44,501.40,0.00,7162.86,7664.26,2266.41
2451508,NULL,34,NULL,889097,5783,38916,2,NULL,60682,NULL,NULL,32.18,NULL,0.00,43.52,NULL,NULL,1.74,0.00,43.52,45.26,-853.40
2451077,64535,34,59323,1159075,4427,39026,7,270,63029,69,34.07,60.64,58.21,0.00,4016.49,2350.83,4184.16,240.98,0.00,4016.49,4257.47,1665.66
NULL,33019,34,97050,NULL,6137,NULL,10,102,65169,45,31.62,42.37,NULL,NULL,1467.90,NULL,1906.65,NULL,NULL,NULL,1511.93,45.00
2451079,62095,34,14221,586674,6774,11627,8,18,67908,53,41.01,65.20,64.54,0.00,3420.62,2173.53,3455.60,68.41,0.00,3420.62,3489.03,1247.09
2451046,52629,34,49583,1671846,6556,28019,4,133,70626,66,55.11,94.23,38.63,0.00,2549.58,3637.26,6219.18,50.99,0.00,2549.58,2600.57,-1087.68
2451533,71801,34,61156,501782,1161,14987,7,192,72621,38,20.37,33.40,5.67,0.00,215.46,774.06,1269.20,0.00,0.00,215.46,215.46,-558.60
2451096,66726,34,28792,1634259,6926,39193,8,246,73632,79,86.14,124.04,8.68,0.00,685.72,6805.06,9799.16,20.57,0.00,685.72,706.29,-6119.34
2450934,49438,34,69060,1691190,167,41897,7,117,76015,85,99.20,172.60,36.24,0.00,3080.40,8432.00,14671.00,246.43,0.00,3080.40,3326.83,-5351.60
2451436,72314,34,18091,208053,1215,30024,10,94,76324,87,47.27,88.86,48.87,0.00,4251.69,4112.49,7730.82,85.03,0.00,4251.69,4336.72,139.20
2451344,48716,34,55214,298701,4588,4875,8,159,77610,60,35.72,57.50,1.72,0.00,103.20,2143.20,3450.00,0.00,0.00,103.20,103.20,-2040.00
2450997,43544,34,75295,1224616,1937,19258,7,280,84246,27,92.49,119.31,10.73,0.00,289.71,2497.23,3221.37,20.27,0.00,289.71,309.98,-2207.52
2451466,51796,34,92305,1614679,1853,8227,8,109,84519,62,9.20,14.53,8.86,0.00,549.32,570.40,900.86,10.98,0.00,549.32,560.30,-21.08
2451434,37434,34,71267,918805,4743,21081,10,238,89452,35,43.81,59.14,18.92,0.00,662.20,1533.35,2069.90,26.48,0.00,662.20,688.68,-871.15
2451094,43890,34,49134,39345,5556,567,2,161,91393,87,90.48,142.05,53.97,0.00,4695.39,7871.76,12358.35,187.81,0.00,4695.39,4883.20,-3176.37
NULL,NULL,34,59467,1417462,NULL,12205,2,NULL,94187,87,47.40,NULL,58.69,0.00,NULL,4123.80,NULL,255.30,0.00,5106.03,5361.33,NULL
NULL,37080,34,NULL,NULL,NULL,39515,NULL,NULL,94492,NULL,67.44,121.39,106.82,0.00,4486.44,NULL,NULL,179.45,0.00,4486.44,4665.89,1653.96
2451239,58791,34,30235,71149,6110,8624,4,184,97405,30,93.35,185.76,16.71,220.57,501.30,2800.50,5572.80,11.22,220.57,280.73,291.95,-2519.77
2451157,46743,34,3567,1132457,4100,30943,7,9,100727,66,13.76,22.84,16.90,0.00,1115.40,908.16,1507.44,66.92,0.00,1115.40,1182.32,207.24
2451138,70048,34,27467,410458,2602,41193,8,229,102891,80,19.22,31.71,27.58,0.00,2206.40,1537.60,2536.80,176.51,0.00,2206.40,2382.91,668.80
2451538,70346,34,90010,1919094,978,4062,4,23,109208,37,50.02,64.52,7.74,0.00,286.38,1850.74,2387.24,0.00,0.00,286.38,286.38,-1564.36
2451489,52181,34,68627,1779124,1621,44518,4,238,110121,100,34.88,66.62,59.95,0.00,5995.00,3488.00,6662.00,59.95,0.00,5995.00,6054.95,2507.00
2451409,63774,34,88834,1545993,3952,8311,10,157,110587,59,33.14,37.77,27.94,0.00,1648.46,1955.26,2228.43,98.90,0.00,1648.46,1747.36,-306.80
2451010,46447,34,27864,983856,4648,9793,4,285,114688,82,22.75,32.76,19.65,0.00,1611.30,1865.50,2686.32,145.01,0.00,1611.30,1756.31,-254.20
2451505,29473,34,96414,852101,2188,5028,1,81,115226,50,26.21,48.48,48.48,0.00,2424.00,1310.50,2424.00,145.44,0.00,2424.00,2569.44,1113.50
2451224,37041,34,66398,511829,107,33985,10,92,115242,75,38.54,63.59,55.95,0.00,4196.25,2890.50,4769.25,377.66,0.00,4196.25,4573.91,1305.75
2451172,38160,34,90591,293650,6309,17368,4,67,115436,19,43.29,68.83,68.83,0.00,1307.77,822.51,1307.77,26.15,0.00,1307.77,1333.92,485.26
2451142,51431,34,63029,1112576,4876,16423,8,33,115812,97,26.70,40.05,9.61,708.44,932.17,2589.90,3884.85,4.47,708.44,223.73,228.20,-2366.17
2451469,46808,34,82923,199324,5772,29373,2,289,121189,28,20.41,29.18,12.25,188.65,343.00,571.48,817.04,4.63,188.65,154.35,158.98,-417.13
NULL,NULL,34,56463,NULL,NULL,NULL,1,36,123575,5,65.45,NULL,40.90,0.00,204.50,327.25,NULL,NULL,0.00,NULL,NULL,NULL
2451275,37168,34,69827,275572,2117,40615,2,234,129189,14,83.22,90.70,64.39,0.00,901.46,1165.08,1269.80,63.10,0.00,901.46,964.56,-263.62
2450954,37147,34,73920,1799711,5855,46046,8,235,139986,12,11.76,21.28,17.44,0.00,209.28,141.12,255.36,10.46,0.00,209.28,219.74,68.16
2450960,61664,34,13670,1379015,1160,7705,10,42,140205,60,74.52,140.84,109.85,0.00,6591.00,4471.20,8450.40,527.28,0.00,6591.00,7118.28,2119.80
2451508,43038,34,47326,315775,2177,12626,7,214,143802,55,38.12,38.88,35.76,747.38,1966.80,2096.60,2138.40,24.38,747.38,1219.42,1243.80,-877.18
2451156,37984,34,96203,1912834,2265,543,10,142,144140,83,18.95,26.34,4.47,0.00,371.01,1572.85,2186.22,3.71,0.00,371.01,374.72,-1201.84
2450893,38363,34,85338,1841997,7009,14021,4,286,148209,52,13.32,21.97,13.62,0.00,708.24,692.64,1142.44,56.65,0.00,708.24,764.89,15.60
2451115,41704,34,34377,684182,2434,20239,8,219,150443,43,93.20,108.11,6.48,0.00,278.64,4007.60,4648.73,19.50,0.00,278.64,298.14,-3728.96
2451299,40045,34,7213,331495,4577,42506,7,259,150700,58,73.59,128.78,21.89,0.00,1269.62,4268.22,7469.24,88.87,0.00,1269.62,1358.49,-2998.60
2451095,40204,34,2176,1488223,5917,40364,8,5,151165,24,46.76,62.65,46.98,0.00,1127.52,1122.24,1503.60,78.92,0.00,1127.52,1206.44,5.28
2451458,35413,34,88924,113163,602,3641,2,102,151207,57,20.29,38.34,28.75,0.00,1638.75,1156.53,2185.38,131.10,0.00,1638.75,1769.85,482.22
2451115,53268,34,NULL,258456,NULL,NULL,2,NULL,153207,NULL,96.02,NULL,60.69,0.00,NULL,8161.70,10528.10,309.51,0.00,NULL,5468.16,NULL
2451270,37126,34,6762,996843,1324,11358,1,199,154240,66,6.67,12.33,4.19,0.00,276.54,440.22,813.78,11.06,0.00,276.54,287.60,-163.68
2451078,NULL,34,49900,NULL,2336,NULL,1,NULL,157710,46,27.39,NULL,23.63,0.00,1086.98,NULL,2091.16,86.95,0.00,NULL,1173.93,NULL
2451339,40207,34,31041,37361,481,19201,8,33,157812,65,32.32,53.97,25.36,0.00,1648.40,2100.80,3508.05,32.96,0.00,1648.40,1681.36,-452.40
2451204,63700,34,57517,1739904,5138,24725,4,82,161203,68,3.44,4.36,2.22,0.00,150.96,233.92,296.48,9.05,0.00,150.96,160.01,-82.96
2450840,56581,34,31583,1114040,6897,9707,2,122,162448,49,5.94,9.02,1.98,0.00,97.02,291.06,441.98,0.00,0.00,97.02,97.02,-194.04
2451005,31343,34,43768,771812,3856,41100,10,98,163133,5,51.26,100.46,42.19,0.00,210.95,256.30,502.30,12.65,0.00,210.95,223.60,-45.35
2451329,43474,34,NULL,NULL,NULL,43799,NULL,NULL,163577,82,NULL,94.03,NULL,0.00,7324.24,7343.92,7710.46,NULL,0.00,NULL,7543.96,-19.68
2451030,42409,34,26836,890751,5513,39028,4,242,165523,55,42.99,76.52,32.13,0.00,1767.15,2364.45,4208.60,35.34,0.00,1767.15,1802.49,-597.30
2451071,66672,34,51666,1523602,5938,46321,8,81,167075,36,80.21,151.59,46.99,0.00,1691.64,2887.56,5457.24,16.91,0.00,1691.64,1708.55,-1195.92
2451094,37347,34,93323,159120,5270,34667,7,112,167652,21,60.63,89.73,62.81,1319.01,1319.01,1273.23,1884.33,0.00,1319.01,0.00,0.00,-1273.23
2450913,63677,34,76599,886222,6692,23115,10,150,169956,21,16.96,32.22,28.67,523.80,602.07,356.16,676.62,6.26,523.80,78.27,84.53,-277.89
2451510,52362,34,NULL,NULL,NULL,NULL,10,128,170265,11,58.06,102.18,NULL,0.00,NULL,NULL,1123.98,NULL,0.00,44.88,NULL,NULL
2451403,36911,34,22837,1787000,6363,35679,7,30,173427,68,83.95,118.36,86.40,0.00,5875.20,5708.60,8048.48,411.26,0.00,5875.20,6286.46,166.60
2451207,52479,34,81229,1802375,674,48573,4,185,174115,62,39.13,39.52,17.78,0.00,1102.36,2426.06,2450.24,77.16,0.00,1102.36,1179.52,-1323.70
2451132,46383,34,68664,1856802,3787,32325,7,233,179662,2,94.86,123.31,70.28,0.00,140.56,189.72,246.62,0.00,0.00,140.56,140.56,-49.16
2451103,61336,34,41581,1042278,4128,39625,8,288,179858,13,36.68,41.81,32.19,0.00,418.47,476.84,543.53,4.18,0.00,418.47,422.65,-58.37
2451504,69332,34,60627,702928,782,37883,10,71,180107,37,11.26,14.97,8.38,0.00,310.06,416.62,553.89,12.40,0.00,310.06,322.46,-106.56
2450924,70503,34,65957,782641,5278,43515,2,22,181248,74,86.41,139.98,11.19,157.33,828.06,6394.34,10358.52,26.82,157.33,670.73,697.55,-5723.61
2451518,71951,34,79860,87146,2432,32518,1,248,183421,97,37.93,69.79,43.26,0.00,4196.22,3679.21,6769.63,125.88,0.00,4196.22,4322.10,517.01
2451052,55195,34,49384,941595,5453,23264,2,170,191667,11,91.95,120.45,16.86,0.00,185.46,1011.45,1324.95,7.41,0.00,185.46,192.87,-825.99
2451519,61021,34,74017,1012909,7001,27093,4,83,191745,75,29.70,47.22,13.22,0.00,991.50,2227.50,3541.50,29.74,0.00,991.50,1021.24,-1236.00
2451455,64247,34,88851,1277970,2289,43408,8,246,193945,34,17.09,17.94,6.45,0.00,219.30,581.06,609.96,10.96,0.00,219.30,230.26,-361.76
2451464,51229,34,1227,1715481,6182,35636,7,10,200096,80,35.71,35.71,9.64,0.00,771.20,2856.80,2856.80,7.71,0.00,771.20,778.91,-2085.60
2451029,65550,34,30124,1394716,2508,15147,8,143,204042,92,48.53,55.32,45.36,0.00,4173.12,4464.76,5089.44,375.58,0.00,4173.12,4548.70,-291.64
2450881,64747,34,45925,440124,723,17722,4,246,204513,37,48.16,72.24,5.77,0.00,213.49,1781.92,2672.88,14.94,0.00,213.49,228.43,-1568.43
2450913,38036,34,63729,835983,1837,8891,4,42,208665,40,62.10,114.88,106.83,0.00,4273.20,2484.00,4595.20,213.66,0.00,4273.20,4486.86,1789.20
2451419,56794,34,2012,528497,2535,39420,8,119,214561,50,54.06,64.87,58.38,0.00,2919.00,2703.00,3243.50,175.14,0.00,2919.00,3094.14,216.00
2451399,62376,34,92053,624984,1115,37246,8,253,216763,100,2.29,3.09,1.88,0.00,188.00,229.00,309.00,0.00,0.00,188.00,188.00,-41.00
2450820,55059,34,87167,386210,4806,11049,10,28,218037,46,26.56,48.07,31.24,0.00,1437.04,1221.76,2211.22,14.37,0.00,1437.04,1451.41,215.28
2451436,59001,34,81820,1600521,4022,44323,7,63,219666,43,48.12,69.77,18.14,0.00,780.02,2069.16,3000.11,62.40,0.00,780.02,842.42,-1289.14
2451395,68643,34,63990,1634011,6079,27347,7,215,225066,15,62.41,121.07,52.06,0.00,780.90,936.15,1816.05,46.85,0.00,780.90,827.75,-155.25
2451051,70770,34,10954,1534227,3100,32773,7,94,225075,66,51.79,100.99,82.81,0.00,5465.46,3418.14,6665.34,54.65,0.00,5465.46,5520.11,2047.32
2451448,40850,34,76617,1803151,1238,11772,1,20,228693,40,42.50,68.85,13.08,83.71,523.20,1700.00,2754.00,8.78,83.71,439.49,448.27,-1260.51
2451396,NULL,34,NULL,319953,1670,28140,1,NULL,229114,21,NULL,91.95,NULL,0.00,1776.39,NULL,1930.95,159.87,0.00,1776.39,NULL,313.53
2451430,41708,34,83175,1114972,4816,9413,8,87,229170,39,65.23,67.18,2.01,0.00,78.39,2543.97,2620.02,1.56,0.00,78.39,79.95,-2465.58
2451315,NULL,34,NULL,NULL,4566,37281,8,NULL,231750,NULL,22.46,24.93,3.24,0.00,19.44,NULL,NULL,NULL,0.00,19.44,20.02,-115.32
2451110,40359,34,50094,5713,5685,30057,2,68,232078,17,56.56,58.25,57.08,0.00,970.36,961.52,990.25,48.51,0.00,970.36,1018.87,8.84
2451066,69253,34,47647,253171,3495,10619,7,179,232876,92,86.41,98.50,75.84,0.00,6977.28,7949.72,9062.00,209.31,0.00,6977.28,7186.59,-972.44
2450960,72022,34,84514,940304,94,31084,10,289,233752,57,29.59,47.63,40.00,0.00,2280.00,1686.63,2714.91,68.40,0.00,2280.00,2348.40,593.37
2451066,61518,34,17414,853508,6402,35696,7,151,234074,45,48.63,87.53,34.13,0.00,1535.85,2188.35,3938.85,138.22,0.00,1535.85,1674.07,-652.50
2451423,37209,34,19755,247626,4650,43321,8,203,234813,63,42.95,43.37,2.60,0.00,163.80,2705.85,2732.31,6.55,0.00,163.80,170.35,-2542.05
NULL,NULL,34,39586,318845,NULL,19010,7,169,237347,NULL,NULL,155.56,NULL,NULL,NULL,NULL,5911.28,37.23,NULL,1241.08,NULL,NULL
2452264,35308,35,61675,475219,6810,32354,7,248,2171,87,56.89,104.10,5.20,0.00,452.40,4949.43,9056.70,22.62,0.00,452.40,475.02,-4497.03
2452229,65966,35,33710,1075254,2845,41589,7,251,3189,18,76.78,153.56,19.96,0.00,359.28,1382.04,2764.08,0.00,0.00,359.28,359.28,-1022.76
2451836,52306,35,65563,913852,1694,7583,8,163,4201,81,5.41,9.84,8.56,69.33,693.36,438.21,797.04,24.96,69.33,624.03,648.99,185.82
2451916,68163,35,710,1487690,4270,22850,2,67,5323,3,56.14,106.66,41.59,0.00,124.77,168.42,319.98,4.99,0.00,124.77,129.76,-43.65
2451832,57818,35,26548,385766,2937,18555,1,44,7335,43,88.57,94.76,72.96,0.00,3137.28,3808.51,4074.68,62.74,0.00,3137.28,3200.02,-671.23
2451974,33747,35,45954,527432,2863,17494,1,233,7851,65,18.44,25.63,4.35,0.00,282.75,1198.60,1665.95,0.00,0.00,282.75,282.75,-915.85
2452190,68571,35,4873,1076062,4051,4793,2,119,10226,49,18.46,23.44,13.59,419.52,665.91,904.54,1148.56,17.24,419.52,246.39,263.63,-658.15
2452253,33793,35,5323,400477,1678,20032,1,144,10249,44,56.11,95.38,41.96,0.00,1846.24,2468.84,4196.72,129.23,0.00,1846.24,1975.47,-622.60
2451686,67805,35,39511,812300,1536,44725,7,53,10363,46,61.44,114.27,111.98,0.00,5151.08,2826.24,5256.42,309.06,0.00,5151.08,5460.14,2324.84
2451719,64209,35,13824,819324,1624,14324,10,223,10724,63,40.12,69.40,43.72,0.00,2754.36,2527.56,4372.20,27.54,0.00,2754.36,2781.90,226.80
2451789,34506,35,2278,1808781,2131,21834,2,106,12000,38,64.83,100.48,14.06,0.00,534.28,2463.54,3818.24,32.05,0.00,534.28,566.33,-1929.26
2451609,72707,35,99613,1754106,4952,49845,8,71,16099,21,15.44,22.23,5.33,0.00,111.93,324.24,466.83,7.83,0.00,111.93,119.76,-212.31
NULL,NULL,35,NULL,800607,NULL,6035,7,135,18007,82,21.38,NULL,0.84,NULL,68.88,NULL,NULL,1.26,NULL,NULL,17.11,NULL
2451796,64429,35,25531,585488,3492,43849,4,242,18136,84,23.72,26.32,1.31,0.00,110.04,1992.48,2210.88,4.40,0.00,110.04,114.44,-1882.44
2451563,64564,35,98871,615013,2002,144,2,161,20890,13,40.79,67.71,40.62,0.00,528.06,530.27,880.23,47.52,0.00,528.06,575.58,-2.21
NULL,NULL,35,79406,409085,NULL,NULL,NULL,42,21624,NULL,NULL,NULL,NULL,NULL,NULL,4942.02,8154.24,312.89,NULL,3476.61,NULL,-1465.41
NULL,NULL,35,NULL,1667493,3497,21454,NULL,NULL,21795,44,NULL,NULL,43.01,0.00,NULL,NULL,NULL,NULL,0.00,1892.44,NULL,NULL
2451833,62964,35,5995,1153708,4174,22640,7,202,21873,18,69.66,80.80,73.52,291.13,1323.36,1253.88,1454.40,10.32,291.13,1032.23,1042.55,-221.65
NULL,NULL,35,NULL,NULL,3926,NULL,2,NULL,21946,NULL,62.73,NULL,112.49,0.00,NULL,NULL,2181.01,NULL,0.00,NULL,NULL,945.44
2451653,41207,35,63136,1035295,5054,33260,1,249,23672,85,74.36,84.77,61.88,0.00,5259.80,6320.60,7205.45,368.18,0.00,5259.80,5627.98,-1060.80
NULL,51216,35,97684,1066591,NULL,46452,2,218,25283,61,10.21,11.53,NULL,0.00,639.89,622.81,703.33,NULL,0.00,639.89,665.48,17.08
2451865,37615,35,66433,1812087,4141,17795,2,203,27767,21,8.57,9.34,2.61,0.00,54.81,179.97,196.14,3.83,0.00,54.81,58.64,-125.16
2451609,39198,35,27947,1889523,1146,43522,1,197,28665,87,42.92,50.64,33.92,0.00,2951.04,3734.04,4405.68,118.04,0.00,2951.04,3069.08,-783.00
2452255,63722,35,95298,586120,6895,12517,2,176,30626,14,84.77,108.50,37.97,0.00,531.58,1186.78,1519.00,5.31,0.00,531.58,536.89,-655.20
2452205,68089,35,38864,701453,4042,43784,8,51,31038,87,85.45,115.35,17.30,0.00,1505.10,7434.15,10035.45,15.05,0.00,1505.10,1520.15,-5929.05
2451792,37016,35,13774,340068,5562,5409,4,96,33812,3,93.05,98.63,71.99,58.31,215.97,279.15,295.89,6.30,58.31,157.66,163.96,-121.49
2452097,62376,35,72301,1183681,661,11241,8,285,34178,42,37.84,44.27,2.21,0.00,92.82,1589.28,1859.34,2.78,0.00,92.82,95.60,-1496.46
2452170,46829,35,12175,1010623,5071,40719,1,37,34387,85,21.61,33.71,3.37,14.32,286.45,1836.85,2865.35,21.77,14.32,272.13,293.90,-1564.72
2452256,48176,35,92699,1115421,5790,10512,4,62,35447,97,42.94,74.28,43.08,3259.43,4178.76,4165.18,7205.16,27.57,3259.43,919.33,946.90,-3245.85
2452238,74847,35,4118,752963,2161,25806,7,217,35885,89,37.62,66.58,31.95,0.00,2843.55,3348.18,5925.62,85.30,0.00,2843.55,2928.85,-504.63
2451822,62393,35,53972,879214,4456,2898,10,83,39756,100,13.79,24.13,6.99,0.00,699.00,1379.00,2413.00,20.97,0.00,699.00,719.97,-680.00
2452261,42608,35,72811,1155891,2171,9251,1,231,41155,90,4.04,7.19,4.88,0.00,439.20,363.60,647.10,39.52,0.00,439.20,478.72,75.60
2452238,64330,35,92288,208103,2318,32133,2,90,44092,74,7.09,9.07,2.44,0.00,180.56,524.66,671.18,0.00,0.00,180.56,180.56,-344.10
2451868,47549,35,85792,1523906,7173,10487,2,120,46701,95,43.19,45.78,9.61,0.00,912.95,4103.05,4349.10,63.90,0.00,912.95,976.85,-3190.10
2451855,29563,35,26507,1713538,2969,34353,7,236,49278,52,72.70,126.49,29.09,0.00,1512.68,3780.40,6577.48,45.38,0.00,1512.68,1558.06,-2267.72
2451842,38115,35,16865,882201,5937,34473,4,146,50444,50,31.31,61.68,24.05,0.00,1202.50,1565.50,3084.00,84.17,0.00,1202.50,1286.67,-363.00
2452203,54724,35,89893,1919815,6984,38953,10,240,50846,39,9.60,15.26,10.07,0.00,392.73,374.40,595.14,15.70,0.00,392.73,408.43,18.33
2452065,37684,35,59322,1447160,5751,13589,7,197,51092,93,65.85,114.57,111.13,0.00,10335.09,6124.05,10655.01,930.15,0.00,10335.09,11265.24,4211.04
2451909,52169,35,41115,354306,1897,17488,8,106,51547,92,9.49,16.70,3.17,0.00,291.64,873.08,1536.40,20.41,0.00,291.64,312.05,-581.44
2451916,39042,35,22062,658648,6787,22573,2,155,55007,11,29.09,56.14,41.54,0.00,456.94,319.99,617.54,27.41,0.00,456.94,484.35,136.95
2452237,30153,35,65280,1439181,3929,37477,4,202,60196,63,35.37,61.19,16.52,0.00,1040.76,2228.31,3854.97,62.44,0.00,1040.76,1103.20,-1187.55
2452202,32695,35,96307,896287,6667,18247,7,234,64233,76,54.49,73.56,45.60,0.00,3465.60,4141.24,5590.56,0.00,0.00,3465.60,3465.60,-675.64
2451650,74551,35,76065,830007,4749,30644,10,273,64277,40,70.71,115.96,2.31,82.23,92.40,2828.40,4638.40,0.30,82.23,10.17,10.47,-2818.23
2451898,65293,35,74452,1482422,6745,37115,1,3,64422,88,45.48,56.39,50.75,0.00,4466.00,4002.24,4962.32,133.98,0.00,4466.00,4599.98,463.76
2452159,45494,35,28957,1121194,3831,32868,4,287,65398,14,23.41,37.92,37.92,0.00,530.88,327.74,530.88,21.23,0.00,530.88,552.11,203.14
2452235,29332,35,78452,891030,5208,48139,8,286,69953,69,86.92,150.37,28.57,0.00,1971.33,5997.48,10375.53,118.27,0.00,1971.33,2089.60,-4026.15
2451560,51555,35,89785,1405086,2340,34441,1,237,70052,66,79.32,150.70,40.68,1208.19,2684.88,5235.12,9946.20,118.13,1208.19,1476.69,1594.82,-3758.43
2451840,61605,35,8385,869845,3305,35565,8,152,70149,6,88.81,142.09,66.78,0.00,400.68,532.86,852.54,4.00,0.00,400.68,404.68,-132.18
2452218,64718,35,41858,1544588,4118,36801,1,39,70788,2,8.47,16.09,15.76,0.00,31.52,16.94,32.18,2.52,0.00,31.52,34.04,14.58
2452245,69905,35,30844,1120556,4315,24027,4,284,71294,14,52.56,99.86,89.87,0.00,1258.18,735.84,1398.04,37.74,0.00,1258.18,1295.92,522.34
2452227,36038,35,44146,1477614,3435,26903,10,170,71881,97,41.95,62.50,39.37,1260.23,3818.89,4069.15,6062.50,153.51,1260.23,2558.66,2712.17,-1510.49
2452217,52144,35,87323,1355566,962,23958,7,218,72452,52,95.56,165.31,107.45,0.00,5587.40,4969.12,8596.12,502.86,0.00,5587.40,6090.26,618.28
2451892,40149,35,51030,774934,2838,18789,1,42,72669,45,66.02,122.79,84.72,0.00,3812.40,2970.90,5525.55,114.37,0.00,3812.40,3926.77,841.50
2451610,62300,35,87224,881922,1867,16565,1,65,78390,69,57.18,90.34,45.17,0.00,3116.73,3945.42,6233.46,124.66,0.00,3116.73,3241.39,-828.69
2451961,29610,35,36558,1488993,4181,38616,4,10,79729,62,16.54,20.34,3.66,0.00,226.92,1025.48,1261.08,11.34,0.00,226.92,238.26,-798.56
2452000,65203,35,97719,1271269,2866,35263,1,97,81710,31,59.57,116.16,102.22,0.00,3168.82,1846.67,3600.96,63.37,0.00,3168.82,3232.19,1322.15
2452248,39823,35,29386,248689,5592,38495,7,82,83294,20,72.78,120.81,72.48,0.00,1449.60,1455.60,2416.20,28.99,0.00,1449.60,1478.59,-6.00
2452000,75062,35,88508,735894,4880,25419,4,41,85738,86,52.39,102.68,33.88,0.00,2913.68,4505.54,8830.48,58.27,0.00,2913.68,2971.95,-1591.86
2452127,62284,35,85612,1316451,6137,35823,2,22,89231,15,33.45,45.49,22.74,0.00,341.10,501.75,682.35,13.64,0.00,341.10,354.74,-160.65
2452167,61757,35,71917,622508,6699,19690,4,18,91055,91,20.49,31.75,24.76,0.00,2253.16,1864.59,2889.25,0.00,0.00,2253.16,2253.16,388.57
2452028,62173,35,8297,328922,4747,46525,10,258,91570,50,29.79,53.62,35.92,0.00,1796.00,1489.50,2681.00,125.72,0.00,1796.00,1921.72,306.50
2451777,58301,35,52976,1386226,276,35926,2,249,91686,68,2.59,2.77,0.91,15.47,61.88,176.12,188.36,3.71,15.47,46.41,50.12,-129.71
2451848,46218,35,21607,841282,5757,43432,1,126,93884,46,71.90,103.53,30.02,0.00,1380.92,3307.40,4762.38,27.61,0.00,1380.92,1408.53,-1926.48
2452226,65913,35,90078,927231,5984,30337,1,23,96389,18,23.21,45.95,19.29,0.00,347.22,417.78,827.10,3.47,0.00,347.22,350.69,-70.56
2451859,45168,35,11990,233255,920,40632,4,176,100044,90,55.80,72.54,32.64,146.88,2937.60,5022.00,6528.60,139.53,146.88,2790.72,2930.25,-2231.28
2451910,53232,35,92530,189335,1340,44145,10,143,100248,54,44.42,54.19,39.01,0.00,2106.54,2398.68,2926.26,63.19,0.00,2106.54,2169.73,-292.14
2452001,41928,35,73829,1157732,6435,34338,1,53,102361,23,64.70,120.98,83.47,268.77,1919.81,1488.10,2782.54,66.04,268.77,1651.04,1717.08,162.94
2451879,49029,35,19075,1447225,6575,6325,1,222,103112,68,38.48,66.57,3.99,0.00,271.32,2616.64,4526.76,5.42,0.00,271.32,276.74,-2345.32
2452194,37984,35,22052,1053184,5563,31895,7,21,105960,6,21.75,29.36,20.55,0.00,123.30,130.50,176.16,0.00,0.00,123.30,123.30,-7.20
2451562,61939,35,28669,568410,6551,28692,1,166,106899,89,17.42,34.31,30.53,217.37,2717.17,1550.38,3053.59,174.98,217.37,2499.80,2674.78,949.42
2452141,56157,35,16865,1221001,5584,18120,2,242,107283,51,32.32,51.71,27.92,0.00,1423.92,1648.32,2637.21,56.95,0.00,1423.92,1480.87,-224.40
2451936,63041,35,54992,897207,1022,12037,1,233,109574,47,100.00,199.00,111.44,1937.94,5237.68,4700.00,9353.00,197.98,1937.94,3299.74,3497.72,-1400.26
2451810,28976,35,NULL,119689,NULL,1600,8,209,111406,NULL,60.39,118.36,107.70,NULL,NULL,NULL,828.52,NULL,NULL,NULL,NULL,NULL
NULL,65232,35,NULL,89245,NULL,NULL,NULL,77,113607,NULL,NULL,4.30,2.32,NULL,NULL,NULL,17.20,NULL,NULL,9.28,9.37,NULL
2452248,43053,35,16209,951852,3142,9232,1,17,118422,13,51.49,87.53,6.12,0.00,79.56,669.37,1137.89,6.36,0.00,79.56,85.92,-589.81
2451682,36388,35,52652,1347774,5296,31618,2,171,122341,2,59.37,60.55,33.90,0.00,67.80,118.74,121.10,4.74,0.00,67.80,72.54,-50.94
2451825,62370,35,29939,495747,3508,40116,7,267,122449,24,37.80,39.31,7.46,0.00,179.04,907.20,943.44,12.53,0.00,179.04,191.57,-728.16
2452248,33764,35,71228,242728,4981,33281,1,259,122993,23,30.76,31.68,9.18,111.90,211.14,707.48,728.64,5.95,111.90,99.24,105.19,-608.24
2452259,62631,35,27825,1132379,933,10640,7,2,125624,34,29.37,34.65,10.74,167.97,365.16,998.58,1178.10,11.83,167.97,197.19,209.02,-801.39
NULL,NULL,35,NULL,NULL,NULL,NULL,2,NULL,125680,7,NULL,18.00,5.40,NULL,37.80,73.29,NULL,NULL,NULL,NULL,21.04,-53.25
